Date,USD/CAD Close,USD/CAD High,USD/CAD Low
2011-12-05,1.0176,1.0193,1.0118
2011-12-06,1.009,1.0206,1.0083
2011-12-07,1.0093,1.0132,1.0063
2011-12-08,1.0226,1.0234,1.0049
2011-12-09,1.0182,1.0262,1.0176
2011-12-12,1.0258,1.0285,1.0181
2011-12-13,1.034,1.0349,1.0228
2011-12-14,1.0398,1.0423,1.0324
2011-12-15,1.0349,1.0405,1.0316
2011-12-16,1.0378,1.0406,1.0294
2011-12-19,1.038,1.0414,1.033
2011-12-20,1.03,1.0387,1.0259
2011-12-21,1.0255,1.0308,1.0206
2011-12-22,1.0203,1.028,1.0197
2011-12-23,1.0197,1.0215,1.0177
2011-12-26,1.0188,1.0234,1.0178
2011-12-27,1.0188,1.0216,1.0174
2011-12-28,1.0234,1.0251,1.0122
2011-12-29,1.021,1.0268,1.02
2011-12-30,1.0185,1.022,1.0153
2012-01-02,1.0207,1.0213,1.0176
2012-01-03,1.0108,1.0195,1.0072
2012-01-04,1.0121,1.0161,1.0101
2012-01-05,1.0195,1.0224,1.0118
2012-01-06,1.0263,1.027,1.0167
2012-01-09,1.0233,1.0318,1.0223
2012-01-10,1.0162,1.024,1.015
2012-01-11,1.0189,1.021,1.0136
2012-01-12,1.0188,1.021,1.0136
2012-01-13,1.0227,1.0283,1.016
2012-01-16,1.0165,1.0252,1.0163
2012-01-17,1.016,1.0188,1.011
2012-01-18,1.0115,1.0177,1.011
2012-01-19,1.0111,1.0127,1.0068
2012-01-20,1.0137,1.0159,1.0103
2012-01-23,1.0074,1.0162,1.0048
2012-01-24,1.0098,1.0141,1.0068
2012-01-25,1.0039,1.0147,1.0025
2012-01-26,1.0013,1.0048,0.9978
2012-01-27,1.0009,1.0041,0.9984
2012-01-30,1.003,1.007,1.0007
2012-01-31,1.0023,1.0053,0.9962
2012-02-01,0.9986,1.0048,0.996
2012-02-02,0.999,1.0009,0.9964
2012-02-03,0.9939,1.0033,0.9923
2012-02-06,0.9956,0.9993,0.9925
2012-02-07,0.9948,0.9994,0.9936
2012-02-08,0.9958,0.999,0.9931
2012-02-09,0.9946,0.9979,0.9922
2012-02-10,1.0025,1.0038,0.9939
2012-02-13,0.9988,1.0016,0.9969
2012-02-14,0.9998,1.0026,0.9976
2012-02-15,0.9987,1.0003,0.9934
2012-02-16,0.996,1.0051,0.995
2012-02-17,0.9956,0.9984,0.9937
2012-02-20,0.9933,0.9942,0.9903
2012-02-21,0.9968,0.9975,0.9921
2012-02-22,0.9989,1.0019,0.995
2012-02-23,0.9975,1.0009,0.9949
2012-02-24,0.9992,1.0003,0.9962
2012-02-27,0.9989,1.0049,0.9972
2012-02-28,0.9951,0.9993,0.9938
2012-02-29,0.9899,0.9957,0.9842
2012-03-01,0.9858,0.9902,0.9838
2012-03-02,0.9883,0.9894,0.9845
2012-03-05,0.9939,0.9959,0.9881
2012-03-06,1.0009,1.0028,0.9933
2012-03-07,0.9973,1.0025,0.9972
2012-03-08,0.9907,0.999,0.9889
2012-03-09,0.9908,0.9936,0.9868
2012-03-12,0.9933,0.9947,0.9899
2012-03-13,0.9892,0.9927,0.9882
2012-03-14,0.9937,0.9944,0.9883
2012-03-15,0.9913,0.9949,0.9905
2012-03-16,0.9918,0.9941,0.9898
2012-03-19,0.9876,0.993,0.9857
2012-03-20,0.9917,0.9969,0.9869
2012-03-21,0.992,0.9935,0.9875
2012-03-22,0.9995,1.0008,0.9913
2012-03-23,0.9984,1.0034,0.9971
2012-03-26,0.9916,0.9999,0.9903
2012-03-27,0.9946,0.9949,0.9898
2012-03-28,0.9983,1,0.9944
2012-03-29,0.9973,1.0019,0.9967
2012-03-30,0.9973,0.9999,0.9953
2012-04-02,0.9902,0.999,0.9886
2012-04-03,0.9914,0.9929,0.9888
2012-04-04,0.9963,0.9973,0.9908
2012-04-05,0.9934,0.9998,0.9907
2012-04-06,0.9972,0.9986,0.9917
2012-04-09,0.9962,1.0002,0.9941
2012-04-10,1.0037,1.0041,0.9951
2012-04-11,1.004,1.0052,1.0009
2012-04-12,0.9943,1.0037,0.9937
2012-04-13,0.9982,0.999,0.9926
2012-04-16,0.9992,1.0033,0.9971
2012-04-17,0.9902,1.0012,0.9866
2012-04-18,0.9914,0.9924,0.988
2012-04-19,0.9952,0.9964,0.988
2012-04-20,0.9925,0.9959,0.9898
2012-04-23,0.9912,0.9979,0.9911
2012-04-24,0.9884,0.9929,0.9874
2012-04-25,0.9837,0.988,0.9824
2012-04-26,0.9836,0.9848,0.9807
2012-04-27,0.9809,0.987,0.9797
2012-04-30,0.9871,0.9894,0.9802
2012-05-01,0.9854,0.9898,0.9831
2012-05-02,0.9866,0.9903,0.9849
2012-05-03,0.9888,0.9889,0.9823
2012-05-04,0.9951,0.9963,0.9862
2012-05-07,0.9927,0.9987,0.9923
2012-05-08,0.9977,1.0023,0.9924
2012-05-09,1.0014,1.0063,0.9985
2012-05-10,1.0016,1.0031,0.9973
2012-05-11,1.0009,1.0055,0.9951
2012-05-14,1.0024,1.0053,0.9993
2012-05-15,1.0063,1.0073,0.9988
2012-05-16,1.0115,1.013,1.0054
2012-05-17,1.0188,1.0188,1.0103
2012-05-18,1.0206,1.0227,1.0139
2012-05-21,1.0166,1.0246,1.0162
2012-05-22,1.0219,1.0234,1.0152
2012-05-23,1.0236,1.0296,1.0207
2012-05-24,1.0272,1.0296,1.0226
2012-05-25,1.029,1.0305,1.0243
2012-05-28,1.0237,1.029,1.0214
2012-05-29,1.0229,1.027,1.0207
2012-05-30,1.0294,1.0311,1.0222
2012-05-31,1.0314,1.0366,1.0262
2012-06-01,1.0399,1.0443,1.0322
2012-06-04,1.0397,1.0446,1.0368
2012-06-05,1.0383,1.0426,1.0361
2012-06-06,1.0278,1.0384,1.0272
2012-06-07,1.0266,1.0296,1.0207
2012-06-08,1.027,1.0355,1.0266
2012-06-11,1.0313,1.0316,1.0201
2012-06-12,1.0266,1.0326,1.0253
2012-06-13,1.0296,1.0296,1.0238
2012-06-14,1.0236,1.0294,1.023
2012-06-15,1.0222,1.0256,1.0218
2012-06-18,1.0243,1.0279,1.0193
2012-06-19,1.0175,1.0244,1.0163
2012-06-20,1.0198,1.0232,1.016
2012-06-21,1.029,1.0296,1.0174
2012-06-22,1.0242,1.03,1.0238
2012-06-25,1.0289,1.0318,1.0248
2012-06-26,1.0233,1.0297,1.0228
2012-06-27,1.0252,1.0267,1.0237
2012-06-28,1.033,1.0363,1.0233
2012-06-29,1.0181,1.0341,1.0166
2012-07-02,1.0167,1.0201,1.0156
2012-07-03,1.0126,1.0172,1.0121
2012-07-04,1.0127,1.0142,1.0119
2012-07-05,1.0138,1.0157,1.01
2012-07-06,1.0186,1.0208,1.014
2012-07-09,1.0191,1.0221,1.0175
2012-07-10,1.0226,1.0229,1.0166
2012-07-11,1.0209,1.0231,1.0174
2012-07-12,1.0176,1.025,1.0173
2012-07-13,1.0138,1.0203,1.0125
2012-07-16,1.0143,1.0173,1.0133
2012-07-17,1.0125,1.017,1.012
2012-07-18,1.0104,1.0149,1.0096
2012-07-19,1.0074,1.0107,1.0061
2012-07-20,1.0126,1.0131,1.007
2012-07-23,1.0168,1.0204,1.0132
2012-07-24,1.0214,1.0227,1.0153
2012-07-25,1.0151,1.0232,1.0136
2012-07-26,1.0097,1.0166,1.0061
2012-07-27,1.0038,1.0106,1.0033
2012-07-30,1.0028,1.0053,1.0022
2012-07-31,1.0026,1.0043,0.9999
2012-08-01,1.004,1.0056,0.9999
2012-08-02,1.0074,1.0085,1
2012-08-03,1.0015,1.0077,0.9977
2012-08-06,0.9988,1.002,0.9979
2012-08-07,0.9967,1.0012,0.9958
2012-08-08,0.9944,0.9989,0.9932
2012-08-09,0.992,0.9951,0.9908
2012-08-10,0.9914,0.997,0.9908
2012-08-13,0.9926,0.994,0.9901
2012-08-14,0.9913,0.994,0.9902
2012-08-15,0.989,0.9935,0.9882
2012-08-16,0.986,0.99,0.9855
2012-08-17,0.989,0.9901,0.986
2012-08-20,0.9885,0.9902,0.9871
2012-08-21,0.9893,0.99,0.9838
2012-08-22,0.9915,0.9947,0.9891
2012-08-23,0.9933,0.9949,0.9883
2012-08-24,0.9912,0.9947,0.9902
2012-08-27,0.9907,0.9925,0.9886
2012-08-28,0.988,0.9918,0.9843
2012-08-29,0.9889,0.9899,0.9861
2012-08-30,0.9916,0.9932,0.9887
2012-08-31,0.9856,0.9931,0.9852
2012-09-03,0.986,0.9878,0.9848
2012-09-04,0.9856,0.9875,0.9838
2012-09-05,0.9904,0.9918,0.9853
2012-09-06,0.9828,0.9914,0.9808
2012-09-07,0.9782,0.9835,0.9762
2012-09-10,0.9777,0.9788,0.9751
2012-09-11,0.9732,0.9776,0.9709
2012-09-12,0.9765,0.9768,0.9711
2012-09-13,0.9684,0.9774,0.9664
2012-09-14,0.971,0.9714,0.9629
2012-09-17,0.9756,0.976,0.9688
2012-09-18,0.9749,0.9766,0.9727
2012-09-19,0.9742,0.9764,0.9726
2012-09-20,0.9763,0.9816,0.9741
2012-09-21,0.9771,0.978,0.9726
2012-09-24,0.9785,0.9818,0.9763
2012-09-25,0.9801,0.9809,0.9752
2012-09-26,0.9855,0.9856,0.9801
2012-09-27,0.9808,0.9854,0.9788
2012-09-28,0.9837,0.9851,0.978
2012-10-01,0.9828,0.9854,0.9795
2012-10-02,0.9835,0.9842,0.981
2012-10-03,0.9879,0.9884,0.984
2012-10-04,0.9806,0.9877,0.9796
2012-10-05,0.9799,0.9812,0.9731
2012-10-08,0.9766,0.98,0.9747
2012-10-09,0.9783,0.9808,0.9743
2012-10-10,0.981,0.9816,0.9765
2012-10-11,0.9787,0.9835,0.976
2012-10-12,0.9793,0.9809,0.9764
2012-10-15,0.9791,0.9811,0.9768
2012-10-16,0.987,0.9879,0.9801
2012-10-17,0.9773,0.9871,0.9769
2012-10-18,0.9854,0.9859,0.9765
2012-10-19,0.9928,0.994,0.9845
2012-10-22,0.9931,0.9964,0.9918
2012-10-23,0.9926,0.9976,0.9898
2012-10-24,0.9947,0.9958,0.9884
2012-10-25,0.9941,0.9949,0.99
2012-10-26,0.9979,0.9994,0.9939
2012-10-29,0.9999,1.0008,0.9977
2012-10-30,0.9999,1.0019,0.9984
2012-10-31,1.0001,1.0014,0.9955
2012-11-01,0.9963,1.0013,0.9955
2012-11-02,0.9953,0.9985,0.9918
2012-11-05,0.9962,0.9977,0.9941
2012-11-06,0.992,0.9967,0.9906
2012-11-07,0.9966,0.9983,0.9874
2012-11-08,0.9997,0.9999,0.9945
2012-11-09,1.0009,1.0033,0.9983
2012-11-12,0.9994,1.0009,0.9982
2012-11-13,1.0018,1.0035,0.9987
2012-11-14,1.0036,1.0037,0.9996
2012-11-15,1.0016,1.0041,0.9998
2012-11-16,1.0008,1.0057,0.9996
2012-11-19,0.9965,1.0018,0.9951
2012-11-20,0.9972,0.9991,0.9951
2012-11-21,0.9965,0.9992,0.9958
2012-11-22,0.9977,0.9982,0.9952
2012-11-23,0.9917,0.9981,0.9911
2012-11-26,0.9934,0.996,0.9917
2012-11-27,0.9946,0.9948,0.9902
2012-11-28,0.9925,0.9961,0.9917
2012-11-29,0.9928,0.9939,0.9907
2012-11-30,0.9931,0.9952,0.992
2012-12-03,0.9947,0.9949,0.9911
2012-12-04,0.9924,0.9954,0.9912
2012-12-05,0.991,0.9941,0.9903
2012-12-06,0.991,0.9926,0.9893
2012-12-07,0.9901,0.9933,0.9877
2012-12-10,0.9866,0.9888,0.9862
2012-12-11,0.9863,0.988,0.9852
2012-12-12,0.9846,0.9866,0.9822
2012-12-13,0.985,0.9856,0.9825
2012-12-14,0.9863,0.9866,0.9832
2012-12-17,0.9837,0.9881,0.9831
2012-12-18,0.9857,0.9859,0.9832
2012-12-19,0.9875,0.9881,0.985
2012-12-20,0.9871,0.9896,0.9865
2012-12-21,0.9935,0.9953,0.9874
2012-12-24,0.9915,0.9945,0.9906
2012-12-25,0.9931,0.9931,0.9911
2012-12-26,0.9939,0.9951,0.9908
2012-12-27,0.9945,0.9959,0.9903
2012-12-28,0.9963,0.9968,0.9939
2012-12-31,0.9921,0.9971,0.9912
2013-01-01,0.9934,0.9935,0.9922
2013-01-02,0.9857,0.9944,0.9832
2013-01-03,0.9878,0.9884,0.984
2013-01-04,0.9869,0.9923,0.9845
2013-01-07,0.986,0.9886,0.9849
2013-01-08,0.9868,0.9882,0.9844
2013-01-09,0.9874,0.988,0.9851
2013-01-10,0.9839,0.988,0.9836
2013-01-11,0.9843,0.9845,0.9813
2013-01-14,0.9835,0.9866,0.9831
2013-01-15,0.9841,0.9867,0.9832
2013-01-16,0.9859,0.9878,0.9839
2013-01-17,0.9852,0.9886,0.9839
2013-01-18,0.9922,0.9947,0.9853
2013-01-21,0.9929,0.9939,0.9911
2013-01-22,0.9926,0.9946,0.991
2013-01-23,0.9991,1.0004,0.9904
2013-01-24,1.0027,1.0036,0.9989
2013-01-25,1.0063,1.01,1.0021
2013-01-28,1.0063,1.01,1.0057
2013-01-29,1.0022,1.0066,1.0014
2013-01-30,1.0014,1.0053,1.0006
2013-01-31,0.9975,1.0034,0.9954
2013-02-01,0.9973,1.0004,0.9964
2013-02-04,0.9983,0.9993,0.9943
2013-02-05,0.9962,0.9994,0.9953
2013-02-06,0.9953,0.9988,0.9949
2013-02-07,0.9982,0.9994,0.9933
2013-02-08,1.0027,1.0035,0.997
2013-02-11,1.0041,1.0084,1.0025
2013-02-12,1.0027,1.0087,1.0016
2013-02-13,1.002,1.0044,1.0009
2013-02-14,1.0008,1.0024,0.9995
2013-02-15,1.0061,1.0082,1.0001
2013-02-18,1.0109,1.0121,1.0058
2013-02-19,1.0117,1.0137,1.0102
2013-02-20,1.0173,1.0185,1.0109
2013-02-21,1.0185,1.0207,1.0164
2013-02-22,1.0207,1.0256,1.016
2013-02-25,1.0256,1.0277,1.0213
2013-02-26,1.0261,1.0303,1.0241
2013-02-27,1.023,1.0277,1.0223
2013-02-28,1.0305,1.0309,1.0217
2013-03-01,1.027,1.0342,1.0259
2013-03-04,1.0278,1.0309,1.0266
2013-03-05,1.0274,1.0294,1.0257
2013-03-06,1.0315,1.0337,1.0256
2013-03-07,1.0288,1.0329,1.0281
2013-03-08,1.0295,1.0315,1.0233
2013-03-11,1.027,1.0295,1.0252
2013-03-12,1.0261,1.0284,1.0246
2013-03-13,1.0272,1.0295,1.024
2013-03-14,1.0222,1.0283,1.0209
2013-03-15,1.019,1.0231,1.0177
2013-03-18,1.0223,1.025,1.0198
2013-03-19,1.0272,1.0284,1.0213
2013-03-20,1.0251,1.0276,1.0236
2013-03-21,1.024,1.0263,1.0201
2013-03-22,1.0232,1.0264,1.0217
2013-03-25,1.0212,1.0235,1.0183
2013-03-26,1.0166,1.0217,1.0157
2013-03-27,1.0163,1.0195,1.0151
2013-03-28,1.0158,1.0174,1.0142
2013-03-29,1.0176,1.0177,1.0155
2013-04-01,1.0168,1.0183,1.0154
2013-04-02,1.0148,1.0168,1.0125
2013-04-03,1.0148,1.0155,1.012
2013-04-04,1.0123,1.0166,1.0101
2013-04-05,1.0162,1.0236,1.0125
2013-04-08,1.0177,1.0214,1.0151
2013-04-09,1.0159,1.0176,1.0135
2013-04-10,1.0142,1.0168,1.0135
2013-04-11,1.0099,1.0157,1.0079
2013-04-12,1.0139,1.0145,1.0094
2013-04-15,1.0255,1.0257,1.0129
2013-04-16,1.0204,1.0257,1.0199
2013-04-17,1.0266,1.0294,1.021
2013-04-18,1.0257,1.0277,1.0226
2013-04-19,1.0265,1.027,1.0231
2013-04-22,1.0259,1.0285,1.0244
2013-04-23,1.0264,1.0285,1.0248
2013-04-24,1.0253,1.0278,1.0243
2013-04-25,1.0206,1.0259,1.0182
2013-04-26,1.0164,1.0214,1.0154
2013-04-29,1.0109,1.0171,1.0106
2013-04-30,1.0073,1.0123,1.0055
2013-05-01,1.0082,1.01,1.005
2013-05-02,1.008,1.0089,1.0056
2013-05-03,1.0073,1.0132,1.0071
2013-05-06,1.0068,1.0096,1.0059
2013-05-07,1.0045,1.0083,1.0032
2013-05-08,1.0031,1.0059,1.0014
2013-05-09,1.007,1.0089,1.0012
2013-05-10,1.011,1.0152,1.006
2013-05-13,1.0109,1.0133,1.008
2013-05-14,1.0172,1.0179,1.0089
2013-05-15,1.0171,1.0219,1.0164
2013-05-16,1.0189,1.0207,1.0145
2013-05-17,1.0291,1.0313,1.0181
2013-05-20,1.0234,1.0296,1.0215
2013-05-21,1.0262,1.0321,1.0236
2013-05-22,1.0377,1.0388,1.025
2013-05-23,1.0302,1.0393,1.0284
2013-05-24,1.0323,1.0356,1.0301
2013-05-27,1.0328,1.0334,1.0304
2013-05-28,1.0393,1.0397,1.032
2013-05-29,1.0353,1.042,1.0346
2013-05-30,1.03,1.0388,1.0292
2013-05-31,1.0359,1.0381,1.0294
2013-06-03,1.0275,1.0385,1.0259
2013-06-04,1.0343,1.0361,1.0278
2013-06-05,1.0343,1.038,1.0322
2013-06-06,1.026,1.0367,1.0197
2013-06-07,1.0194,1.0288,1.0167
2013-06-10,1.0186,1.0224,1.0165
2013-06-11,1.0189,1.0251,1.0176
2013-06-12,1.0214,1.0217,1.0149
2013-06-13,1.0171,1.0226,1.0146
2013-06-14,1.0171,1.0187,1.0135
2013-06-17,1.0176,1.0205,1.0146
2013-06-18,1.0202,1.0217,1.0177
2013-06-19,1.0266,1.0287,1.0171
2013-06-20,1.0374,1.0394,1.0268
2013-06-21,1.0452,1.0488,1.036
2013-06-24,1.0476,1.0556,1.0454
2013-06-25,1.0506,1.0547,1.0456
2013-06-26,1.0471,1.0528,1.0456
2013-06-27,1.0473,1.0504,1.0422
2013-06-28,1.0511,1.0553,1.0453
2013-07-01,1.0497,1.0534,1.0484
2013-07-02,1.054,1.0578,1.0495
2013-07-03,1.051,1.0564,1.0505
2013-07-04,1.0518,1.0557,1.047
2013-07-05,1.0569,1.0609,1.0507
2013-07-08,1.0559,1.0585,1.0541
2013-07-09,1.0523,1.0574,1.051
2013-07-10,1.0505,1.054,1.0444
2013-07-11,1.0379,1.0448,1.0326
2013-07-12,1.0393,1.0404,1.0356
2013-07-15,1.0427,1.0434,1.0373
2013-07-16,1.0369,1.0442,1.0364
2013-07-17,1.0415,1.0439,1.0352
2013-07-18,1.0381,1.0439,1.0373
2013-07-19,1.0363,1.0393,1.0351
2013-07-22,1.0338,1.037,1.0319
2013-07-23,1.0286,1.0349,1.0273
2013-07-24,1.0317,1.0325,1.0259
2013-07-25,1.0256,1.0319,1.0253
2013-07-26,1.027,1.0303,1.026
2013-07-29,1.0259,1.0285,1.0248
2013-07-30,1.0304,1.0311,1.0254
2013-07-31,1.0269,1.0335,1.0247
2013-08-01,1.0346,1.035,1.0266
2013-08-02,1.0391,1.0402,1.0339
2013-08-05,1.0362,1.0403,1.0359
2013-08-06,1.037,1.0391,1.0349
2013-08-07,1.042,1.0445,1.0368
2013-08-08,1.0324,1.0431,1.0301
2013-08-09,1.0288,1.0353,1.0272
2013-08-12,1.0297,1.0317,1.0281
2013-08-13,1.0337,1.0348,1.0304
2013-08-14,1.0329,1.037,1.0314
2013-08-15,1.03,1.0364,1.0296
2013-08-16,1.0335,1.036,1.0294
2013-08-19,1.0342,1.0348,1.0314
2013-08-20,1.0385,1.0401,1.0342
2013-08-21,1.0463,1.0476,1.0388
2013-08-22,1.0517,1.0531,1.0469
2013-08-23,1.0497,1.0568,1.0493
2013-08-26,1.0501,1.0533,1.0496
2013-08-27,1.0477,1.054,1.0476
2013-08-28,1.0478,1.0511,1.0471
2013-08-29,1.0529,1.0537,1.0478
2013-08-30,1.0536,1.0558,1.0507
2013-09-02,1.0556,1.0557,1.0511
2013-09-03,1.053,1.0559,1.0506
2013-09-04,1.049,1.0542,1.0471
2013-09-05,1.0502,1.0516,1.0475
2013-09-06,1.0406,1.0505,1.0377
2013-09-09,1.0374,1.0429,1.0356
2013-09-10,1.0346,1.0382,1.0326
2013-09-11,1.0318,1.0365,1.031
2013-09-12,1.0324,1.0337,1.0306
2013-09-13,1.0347,1.0351,1.0322
2013-09-16,1.0323,1.0356,1.0282
2013-09-17,1.0295,1.0335,1.0275
2013-09-18,1.0223,1.0318,1.0202
2013-09-19,1.026,1.0265,1.0181
2013-09-20,1.0298,1.0302,1.0263
2013-09-23,1.028,1.0314,1.0271
2013-09-24,1.0303,1.0311,1.0271
2013-09-25,1.0312,1.032,1.0281
2013-09-26,1.0312,1.034,1.0301
2013-09-27,1.0301,1.0332,1.0294
2013-09-30,1.0299,1.0319,1.027
2013-10-01,1.0323,1.03367,1.0282
2013-10-02,1.0325,1.03564,1.032
2013-10-03,1.0323,1.03398,1.0308
2013-10-04,1.0296,1.03403,1.0291
2013-10-07,1.0311,1.03334,1.0291
2013-10-08,1.0364,1.03736,1.0303
2013-10-09,1.0389,1.0407,1.0349
2013-10-10,1.0393,1.042,1.0368
2013-10-11,1.0352,1.04122,1.0337
2013-10-14,1.0349,1.03699,1.0337
2013-10-15,1.0378,1.03912,1.0327
2013-10-16,1.0331,1.03852,1.0323
2013-10-17,1.0292,1.0332,1.0277
2013-10-18,1.0294,1.0302,1.0271
2013-10-21,1.03,1.03034,1.0283
2013-10-22,1.0287,1.031,1.0264
2013-10-23,1.0385,1.0397,1.0278
2013-10-24,1.0425,1.0438,1.0361
2013-10-25,1.0452,1.0461,1.0406
2013-10-28,1.0438,1.0451,1.0426
2013-10-29,1.0463,1.0471,1.0423
2013-10-30,1.0478,1.0498,1.0437
2013-10-31,1.042,1.049,1.0407
2013-11-01,1.0426,1.0454,1.0407
2013-11-04,1.0419,1.0428,1.0394
2013-11-05,1.0454,1.0462,1.0412
2013-11-06,1.0417,1.0459,1.0408
2013-11-07,1.0455,1.0455,1.04
2013-11-08,1.0479,1.0503,1.0443
2013-11-11,1.0474,1.0486,1.046
2013-11-12,1.0493,1.0508,1.046
2013-11-13,1.0457,1.0497,1.0451
2013-11-14,1.0472,1.0526,1.0437
2013-11-15,1.0445,1.0484,1.0439
2013-11-18,1.0433,1.0442,1.041
2013-11-19,1.0473,1.0485,1.0411
2013-11-20,1.0448,1.0474,1.0432
2013-11-21,1.0523,1.0526,1.0449
2013-11-22,1.0523,1.0569,1.0511
2013-11-25,1.0549,1.0583,1.0522
2013-11-26,1.0542,1.0558,1.0516
2013-11-27,1.0593,1.0602,1.0527
2013-11-28,1.0587,1.0598,1.0564
2013-11-29,1.0612,1.0628,1.0554
2013-12-02,1.0642,1.0654,1.0609
2013-12-03,1.065,1.0673,1.0626
2013-12-04,1.0678,1.0707,1.0633
2013-12-05,1.0648,1.0699,1.0621
2013-12-06,1.0655,1.0708,1.0617
2013-12-09,1.0635,1.067,1.0631
2013-12-10,1.0603,1.0645,1.0599
2013-12-11,1.0592,1.062,1.058
2013-12-12,1.064,1.0656,1.0556
2013-12-13,1.0595,1.0669,1.0588
2013-12-16,1.0588,1.0594,1.0568
2013-12-17,1.0607,1.0618,1.0571
2013-12-18,1.0676,1.0691,1.0598
2013-12-19,1.0665,1.0728,1.0657
2013-12-20,1.0645,1.0737,1.0643
2013-12-23,1.0611,1.0653,1.0577
2013-12-24,1.0618,1.0636,1.06
2013-12-25,1.062,1.0636,1.0594
2013-12-26,1.0642,1.065,1.0611
2013-12-27,1.071,1.0719,1.0614
2013-12-30,1.0639,1.0728,1.0633
2013-12-31,1.0636,1.0657,1.0612
2014-01-01,1.0614,1.0623,1.0614
2014-01-02,1.0668,1.0669,1.0583
2014-01-03,1.0628,1.0672,1.0597
2014-01-06,1.0652,1.068,1.0605
2014-01-07,1.0774,1.0777,1.0654
2014-01-08,1.0803,1.0829,1.0758
2014-01-09,1.0853,1.0874,1.0815
2014-01-10,1.0892,1.0946,1.0833
2014-01-13,1.0855,1.0929,1.0847
2014-01-14,1.0946,1.0959,1.0866
2014-01-15,1.094,1.0991,1.0917
2014-01-16,1.0923,1.0963,1.09
2014-01-17,1.0974,1.0984,1.0922
2014-01-20,1.0958,1.0972,1.0927
2014-01-21,1.0973,1.1019,1.0943
2014-01-22,1.1075,1.1092,1.0949
2014-01-23,1.1106,1.1173,1.1088
2014-01-24,1.1071,1.1138,1.1049
2014-01-27,1.11,1.1111,1.1027
2014-01-28,1.1157,1.1177,1.1073
2014-01-29,1.1167,1.1186,1.1098
2014-01-30,1.1166,1.1199,1.1146
2014-01-31,1.1135,1.1224,1.1085
2014-02-03,1.1094,1.1134,1.1037
2014-02-04,1.107,1.1123,1.1044
2014-02-05,1.1079,1.1121,1.1033
2014-02-06,1.1064,1.1122,1.1046
2014-02-07,1.1039,1.1079,1.0963
2014-02-10,1.1052,1.1062,1.1012
2014-02-11,1.1013,1.109,1.0998
2014-02-12,1.0997,1.1025,1.097
2014-02-13,1.0976,1.1026,1.095
2014-02-14,1.0984,1.0988,1.0935
2014-02-17,1.0956,1.0983,1.0948
2014-02-18,1.0945,1.0977,1.0936
2014-02-19,1.1083,1.1086,1.0905
2014-02-20,1.1098,1.1113,1.1055
2014-02-21,1.1122,1.1195,1.1092
2014-02-24,1.1062,1.1142,1.105
2014-02-25,1.1085,1.1096,1.1049
2014-02-26,1.1119,1.1144,1.1067
2014-02-27,1.1141,1.116,1.1113
2014-02-28,1.1075,1.1146,1.1037
2014-03-03,1.108,1.111,1.1034
2014-03-04,1.1103,1.1118,1.1055
2014-03-05,1.1037,1.1099,1.1031
2014-03-06,1.0984,1.1046,1.0949
2014-03-07,1.1093,1.1101,1.0974
2014-03-10,1.1098,1.1131,1.1081
2014-03-11,1.1104,1.1131,1.1066
2014-03-12,1.1119,1.1154,1.1087
2014-03-13,1.1056,1.1122,1.1039
2014-03-14,1.1092,1.1111,1.1063
2014-03-17,1.1058,1.1107,1.104
2014-03-18,1.1139,1.1146,1.1021
2014-03-19,1.1244,1.1271,1.1117
2014-03-20,1.1242,1.1278,1.123
2014-03-21,1.1212,1.1263,1.117
2014-03-24,1.1189,1.1246,1.118
2014-03-25,1.1158,1.121,1.1152
2014-03-26,1.1106,1.117,1.1087
2014-03-27,1.103,1.1106,1.1015
2014-03-28,1.1062,1.1078,1.0996
2014-03-31,1.1051,1.1067,1.0999
2014-04-01,1.1028,1.107,1.1008
2014-04-02,1.1023,1.1047,1.1
2014-04-03,1.1032,1.1045,1.1
2014-04-04,1.098,1.1042,1.0953
2014-04-07,1.0965,1.1009,1.0957
2014-04-08,1.0922,1.0977,1.0909
2014-04-09,1.0869,1.0942,1.0854
2014-04-10,1.0925,1.0928,1.0864
2014-04-11,1.0972,1.0983,1.0913
2014-04-14,1.0963,1.0992,1.0938
2014-04-15,1.0977,1.1013,1.0957
2014-04-16,1.1017,1.1034,1.0956
2014-04-17,1.1009,1.1018,1.0979
2014-04-18,1.1012,1.1015,1.0992
2014-04-21,1.1012,1.1031,1.1002
2014-04-22,1.1024,1.1042,1.0996
2014-04-23,1.1032,1.1053,1.1013
2014-04-24,1.1026,1.1038,1.1009
2014-04-25,1.1035,1.1047,1.1009
2014-04-28,1.1019,1.104,1.1011
2014-04-29,1.0955,1.1028,1.0945
2014-04-30,1.0951,1.0979,1.0938
2014-05-01,1.0963,1.0995,1.0949
2014-05-02,1.0981,1.1006,1.0933
2014-05-05,1.0953,1.0989,1.0944
2014-05-06,1.0877,1.0961,1.0872
2014-05-07,1.0893,1.0908,1.0871
2014-05-08,1.0823,1.0904,1.0809
2014-05-09,1.0898,1.0916,1.081
2014-05-12,1.0894,1.0904,1.0869
2014-05-13,1.0907,1.0926,1.0882
2014-05-14,1.0877,1.0922,1.0866
2014-05-15,1.0874,1.0891,1.0847
2014-05-16,1.0858,1.0889,1.0855
2014-05-19,1.0868,1.0875,1.0845
2014-05-20,1.0895,1.0917,1.0866
2014-05-21,1.0915,1.0942,1.089
