Date,GBP/JPY Close,GBP/JPY High,GBP/JPY Low
2011-01-13,131.03,131.41,130.52
2011-01-14,131.6,131.89,130.49
2011-01-17,131.41,132.59,131
2011-01-18,131.84,132.51,131.31
2011-01-19,131.18,132.17,130.85
2011-01-20,131.96,132.12,130.7
2011-01-21,132.17,132.36,131.5
2011-01-24,131.95,132.38,131.72
2011-01-25,130.1,132.02,129.67
2011-01-26,130.78,131.07,129.53
2011-01-27,131.98,132.68,130.6
2011-01-28,130.26,132.11,129.82
2011-01-31,131.4,131.6,129.88
2011-02-01,131.44,131.97,130.94
2011-02-02,131.97,132.32,131.3
2011-02-03,131.76,132.93,131.49
2011-02-04,132.3,132.75,130.83
2011-02-07,132.62,133.25,132.28
2011-02-08,132.35,132.9,131.59
2011-02-09,132.59,133,132.13
2011-02-10,134.02,134.24,132.39
2011-02-11,133.6,134.22,133.27
2011-02-14,133.54,133.77,133.2
2011-02-15,135.2,135.46,133.53
2011-02-16,134.54,135.47,134.21
2011-02-17,134.7,134.99,134.37
2011-02-18,134.93,135.51,134.47
2011-02-21,134.73,135.17,134.72
2011-02-22,133.5,135.42,133.27
2011-02-23,133.73,134.64,133.4
2011-02-24,132.15,133.86,131.52
2011-02-25,131.47,132.46,131.13
2011-02-28,132.94,133.32,131.31
2011-03-01,133.17,134.13,132.97
2011-03-02,133.65,133.76,132.85
2011-03-03,134.01,134.18,132.94
2011-03-04,133.94,135.12,133.67
2011-03-07,133.3,134.09,132.95
2011-03-08,133.48,133.79,133.14
2011-03-09,134.05,134.82,133.59
2011-03-10,133.09,134.35,132.95
2011-03-11,131.59,133.73,130.89
2011-03-14,132.15,132.35,129.94
2011-03-15,129.95,132.54,129.2
2011-03-16,127.86,130.53,127.7
2011-03-17,127.39,128.02,123.48
2011-03-18,131.2,132.48,127.54
2011-03-21,132.17,132.36,130.98
2011-03-22,132.56,132.99,131.8
2011-03-23,131.45,132.7,131.17
2011-03-24,130.37,131.7,130.26
2011-03-25,130.41,131.06,130.22
2011-03-28,130.71,131.06,130.26
2011-03-29,131.87,131.93,130.35
2011-03-30,133.29,133.65,131.86
2011-03-31,133.35,133.85,132.52
2011-04-01,135.49,135.82,133.38
2011-04-04,135.44,136.28,135.22
2011-04-05,138.1,138.23,135.63
2011-04-06,139.51,139.68,138.14
2011-04-07,138.5,139.7,137.91
2011-04-08,138.82,140.02,138.49
2011-04-11,138.33,139.63,138.04
2011-04-12,135.99,138.64,135.83
2011-04-13,136.31,137.21,135.74
2011-04-14,136.28,136.75,135.32
2011-04-15,135.37,137.04,135.41
2011-04-18,134.37,135.86,133.01
2011-04-19,134.54,134.83,133.8
2011-04-20,135.07,135.8,134.7
2011-04-21,135.2,135.96,134.73
2011-04-22,135.26,135.77,134.81
2011-04-25,134.78,135.93,134.83
2011-04-26,134.37,135.16,134.27
2011-04-27,136.38,136.7,134.14
2011-04-28,135.7,137.05,135.56
2011-04-29,135.43,136.01,135.17
2011-05-02,135.24,136.11,135.31
2011-05-03,133.4,135.38,132.97
2011-05-04,132.88,134.24,132.79
2011-05-05,131.29,133.2,130.93
2011-05-06,132.11,132.84,131.36
2011-05-09,131.51,132.41,131.25
2011-05-10,132.12,132.51,131.49
2011-05-11,132.3,134.05,131.84
2011-05-12,131.64,133.19,131.25
2011-05-13,130.74,132.02,130.3
2011-05-16,130.85,131.49,130.42
2011-05-17,132.17,133.17,130.86
2011-05-18,131.93,132.53,130.79
2011-05-19,132.2,132.97,131.85
2011-05-20,132.71,132.97,132.14
2011-05-23,131.95,132.92,131.29
2011-05-24,132.65,133.13,131.45
2011-05-25,133.47,133.7,132.11
2011-05-26,133.33,133.8,132.66
2011-05-27,133.25,133.64,132.73
2011-05-30,133.26,133.48,132.99
2011-05-31,134,135.12,133.33
2011-06-01,132.29,134.36,132.17
2011-06-02,132.3,132.85,131.81
2011-06-03,131.9,132.59,130.69
2011-06-06,130.93,132.27,130.83
2011-06-07,131.57,132.08,130.9
2011-06-08,130.98,131.94,130.5
2011-06-09,131.4,131.96,130.94
2011-06-10,130.31,131.66,129.82
2011-06-13,131.32,131.45,130.3
2011-06-14,131.68,132.34,131.08
2011-06-15,130.9,132.05,130.7
2011-06-16,130.16,131.39,129.77
2011-06-17,129.35,130.5,129.38
2011-06-20,129.98,130.23,128.94
2011-06-21,130.16,130.37,129.68
2011-06-22,129.06,130.53,128.98
2011-06-23,128.81,129.31,128.5
2011-06-24,128.5,129.03,128.26
2011-06-27,129.24,129.55,128.32
2011-06-28,129.68,129.95,128.67
2011-06-29,129.84,130.08,129.12
2011-06-30,129.31,129.85,128.42
2011-07-01,129.93,130.07,129.06
2011-07-04,129.93,130.14,129.65
2011-07-05,130.15,130.84,129.74
2011-07-06,129.42,130.29,128.99
2011-07-07,129.64,130.13,129.11
2011-07-08,129.34,130.02,128.88
2011-07-11,127.67,129.42,127.45
2011-07-12,126.35,127.86,125.14
2011-07-13,127.13,127.38,126.06
2011-07-14,127.74,128.17,126.85
2011-07-15,127.52,128.03,127.2
2011-07-18,126.76,127.66,126.67
2011-07-19,127.65,127.74,126.84
2011-07-20,127.29,127.84,126.72
2011-07-21,127.89,128.2,127.03
2011-07-22,127.82,128.41,127.5
2011-07-25,127.57,128.05,127.11
2011-07-26,127.9,128.17,127.07
2011-07-27,127.36,128.12,127.2
2011-07-28,127.06,127.4,126.72
2011-07-29,126.44,127.37,126.12
2011-08-01,125.77,128.49,124.23
2011-08-02,125.71,126.93,125.34
2011-08-03,126.38,126.62,125.29
2011-08-04,128.44,130.83,126.57
2011-08-05,128.28,129.03,127.42
2011-08-08,127.02,128.85,126.5
2011-08-09,125.09,127.03,124.55
2011-08-10,123.95,126.22,123.31
2011-08-11,124.77,124.79,123.41
2011-08-12,125,125.19,123.97
2011-08-15,125.84,125.92,125.01
2011-08-16,126.41,126.43,125.3
2011-08-17,126.57,126.98,125.32
2011-08-18,126.3,126.79,125.67
2011-08-19,126.06,126.8,125.74
2011-08-22,126.41,127.32,126.16
2011-08-23,126.55,126.97,126.17
2011-08-24,126.11,126.75,125.64
2011-08-25,126.28,126.54,125.77
2011-08-26,125.36,126.19,124.48
2011-08-29,126,126.56,125.25
2011-08-30,125.11,126.34,124.66
2011-08-31,124.38,125.31,124.31
2011-09-01,124.22,125.35,124.15
2011-09-02,124.58,124.72,124.18
2011-09-05,123.75,124.42,123.52
2011-09-06,123.75,125.07,123.08
2011-09-07,123.47,123.88,123.2
2011-09-08,123.68,124.38,123.16
2011-09-09,122.92,124.24,122.38
2011-09-12,122.37,123.02,121.31
2011-09-13,121.41,122.45,121.34
2011-09-14,120.96,121.56,120.72
2011-09-15,121.05,122.26,120.69
2011-09-16,121.29,121.76,120.8
2011-09-19,120.22,121.06,119.49
2011-09-20,120.09,120.57,119.8
2011-09-21,118.95,120.43,118.98
2011-09-22,117.04,119.12,116.87
2011-09-23,118.64,118.77,117.04
2011-09-26,118.87,118.91,117.79
2011-09-27,119.9,120.44,118.54
2011-09-28,119.17,120.21,118.97
2011-09-29,119.82,120.83,118.8
2011-09-30,120.16,120.79,119.13
2011-10-03,118.43,120.37,118.32
2011-10-04,118.91,119.07,117.75
2011-10-05,118.61,119.01,118.12
2011-10-06,118.37,118.87,116.98
2011-10-07,119.54,119.98,118.14
2011-10-10,120.07,120.3,119.19
2011-10-11,119.59,120.13,119.47
2011-10-12,121.87,122.36,119.25
2011-10-13,121.18,121.69,120.36
2011-10-14,122.06,122.61,120.99
2011-10-17,121.02,122.63,120.89
2011-10-18,120.8,121.58,120.01
2011-10-19,121.1,121.7,120.47
2011-10-20,121.38,121.52,120.39
2011-10-21,121.34,122.07,120.82
2011-10-24,121.54,122.09,121.02
2011-10-25,121.45,122.02,120.97
2011-10-26,121.83,121.96,120.72
2011-10-27,122.13,122.52,121.13
2011-10-28,122.12,122.35,121.85
2011-10-31,125.63,127.26,121.91
2011-11-01,124.87,126.28,124.3
2011-11-02,124.5,125.29,124.44
2011-11-03,125.19,125.3,123.93
2011-11-04,125.26,125.55,124.63
2011-11-07,125.24,125.64,124.8
2011-11-08,125.05,125.61,124.98
2011-11-09,123.85,125.18,123.63
2011-11-10,123.64,124.08,123.1
2011-11-11,123.89,124.16,122.95
2011-11-14,122.68,124.31,122.33
2011-11-15,121.94,122.82,121.69
2011-11-16,121.25,121.99,121.17
2011-11-17,121.19,121.68,120.91
2011-11-18,121.4,121.75,121.08
2011-11-21,120.44,121.46,120.04
2011-11-22,120.33,120.91,120.13
2011-11-23,120.14,120.46,119.85
2011-11-24,119.39,120.16,119.39
2011-11-25,120.11,120.44,119.39
2011-11-28,120.76,121.66,120
2011-11-29,121.6,121.84,120.78
2011-11-30,121.77,122.52,121.06
2011-12-01,121.83,122.5,121.44
2011-12-02,121.63,122.62,121.32
2011-12-05,121.49,122.27,121.48
2011-12-06,121.19,121.79,120.97
2011-12-07,121.97,122.18,121.14
2011-12-08,121.4,122.05,120.95
2011-12-09,121.38,122.22,121.02
2011-12-12,121.37,121.78,120.72
2011-12-13,120.64,121.66,120.53
2011-12-14,120.65,121.12,120.31
2011-12-15,120.83,120.92,120.5
2011-12-16,120.71,121.13,120.45
2011-12-19,120.88,121.1,120.55
2011-12-20,121.91,122.16,120.94
2011-12-21,122.36,122.58,121.87
2011-12-22,122.49,122.76,122.26
2011-12-23,121.68,122.66,121.71
2011-12-26,121.7,122,121.61
2011-12-27,122,122.12,121.61
2011-12-28,120.36,122.02,120.36
2011-12-29,119.66,120.56,119.49
2011-12-30,119.48,120.05,119.27
2012-01-02,119.14,119.58,118.98
2012-01-03,119.85,120.17,119.26
2012-01-04,119.85,120.12,119.62
2012-01-05,119.53,119.95,119.19
2012-01-06,118.79,119.74,118.56
2012-01-09,118.79,118.87,118.3
2012-01-10,118.86,119.06,118.74
2012-01-11,117.8,119.13,117.74
2012-01-12,117.68,118.13,117.54
2012-01-13,117.87,118.19,117.3
2012-01-16,117.68,117.82,117.31
2012-01-17,117.68,118.27,117.6
2012-01-18,118.43,118.62,117.59
2012-01-19,119.49,119.71,118.34
2012-01-20,119.61,119.92,119.22
2012-01-23,119.87,120.2,119.51
2012-01-24,121.34,121.4,119.68
2012-01-25,121.76,122.04,121.24
2012-01-26,121.54,121.89,121.32
2012-01-27,120.59,121.58,120.04
2012-01-30,119.65,120.72,119.6
2012-01-31,120.1,120.63,119.79
2012-02-01,120.63,120.98,119.62
2012-02-02,120.32,120.75,120.25
2012-02-03,121.01,121.22,120.3
2012-02-06,121.18,121.23,120.5
2012-02-07,122.07,122.24,121.04
2012-02-08,121.76,122.84,121.4
2012-02-09,122.83,122.98,121.74
2012-02-10,122.11,123.18,122.06
2012-02-13,122.37,122.92,122.18
2012-02-14,123.02,123.09,121.7
2012-02-15,123.01,123.5,122.63
2012-02-16,124.77,124.8,122.84
2012-02-17,125.86,125.91,124.55
2012-02-20,126.06,126.82,125.81
2012-02-21,125.71,126.63,125.67
2012-02-22,125.8,126.55,125.61
2012-02-23,125.62,126.21,125.49
2012-02-24,128.57,128.69,125.84
2012-02-27,127.37,129.7,126.97
2012-02-28,127.98,128.22,126.73
2012-02-29,129.34,129.61,127.85
2012-03-01,129.32,129.57,128.78
2012-03-02,129.58,130.08,129.17
2012-03-05,129.2,129.63,128.24
2012-03-06,127.02,129.48,126.57
2012-03-07,127.73,127.82,126.66
2012-03-08,129.01,129.24,127.6
2012-03-09,129.17,129.75,128.74
2012-03-12,128.56,129.35,128.191
2012-03-13,130.246,130.39,128.27
2012-03-14,131.247,131.467,130.125
2012-03-15,131.079,131.713,130.224
2012-03-16,131.93,132.441,130.915
2012-03-19,132.43,132.67,131.46
2012-03-20,132.817,132.99,132.27
2012-03-21,132.408,133.489,132.19
2012-03-22,130.525,132.5,130.04
2012-03-23,130.89,131.561,129.999
2012-03-26,132.128,132.21,130.69
2012-03-27,132.633,133.38,131.99
2012-03-28,131.593,132.73,131.022
2012-03-29,131.443,131.86,130.143
2012-03-30,132.33,132.581,130.65
2012-04-02,131.58,133.255,131.19
2012-04-03,131.827,131.984,130.779
2012-04-04,131.062,131.85,130.27
2012-04-05,130.433,131.17,129.521
2012-04-06,129.47,130.875,129.166
2012-04-09,129.789,129.915,128.806
2012-04-10,128.048,130.23,127.86
2012-04-11,128.662,129.189,127.885
2012-04-12,128.96,129.35,128.619
2012-04-13,128.445,129.581,128.238
2012-04-16,127.93,128.35,127.115
2012-04-17,128.912,128.99,127.58
2012-04-18,130.155,130.448,128.829
2012-04-19,130.92,131.103,130.11
2012-04-20,131.55,131.81,130.874
2012-04-23,130.878,131.727,130.217
2012-04-24,131.137,131.26,130.346
2012-04-25,131.473,131.83,130.535
2012-04-26,131.19,131.604,130.525
2012-04-27,130.701,131.755,130.234
2012-04-30,129.543,130.865,129.311
2012-05-01,130.05,130.18,129.09
2012-05-02,129.761,130.771,129.43
2012-05-03,129.823,130.46,129.7
2012-05-04,128.934,129.989,128.81
2012-05-07,129.403,129.49,128.411
2012-05-08,128.989,129.579,128.6
2012-05-09,128.585,129.11,127.829
2012-05-10,129.172,129.4,128.14
2012-05-11,128.392,129.037,128.208
2012-05-14,128.532,128.87,128.02
2012-05-15,128.332,128.771,128.058
2012-05-16,127.72,128.51,127.607
2012-05-17,125.239,127.984,125.15
2012-05-18,125.041,125.655,124.658
2012-05-21,125.589,125.825,124.963
2012-05-22,125.898,126.46,125.448
2012-05-23,124.812,126.182,124.293
2012-05-24,124.69,124.97,124.16
2012-05-25,124.712,124.977,124.4
2012-05-28,124.6,125.12,124.35
2012-05-29,124.37,124.985,123.887
2012-05-30,122.439,124.398,122.283
2012-05-31,120.856,122.49,120.16
2012-06-01,119.992,121.05,118.808
2012-06-04,120.562,120.68,119.78
2012-06-05,121.076,121.35,119.765
2012-06-06,122.82,122.96,120.898
2012-06-07,123.786,124.344,122.328
2012-06-08,122.71,123.841,121.921
2012-06-11,123.057,124.08,122.97
2012-06-12,123.747,123.84,122.56
2012-06-13,123.121,124.28,123.04
2012-06-14,123.317,123.48,122.78
2012-06-15,123.422,123.623,122.138
2012-06-18,123.948,124.645,123.351
2012-06-19,124.419,124.519,123.25
2012-06-20,124.721,125.48,123.507
2012-06-21,125.103,125.83,124.63
2012-06-22,125.314,125.757,124.787
2012-06-25,124.029,125.66,123.53
2012-06-26,124.305,124.445,123.54
2012-06-27,124.11,124.56,123.88
2012-06-28,123.185,124.18,122.868
2012-06-29,125.257,125.44,122.89
2012-07-02,124.754,125.51,124.32
2012-07-03,125.255,125.453,124.615
2012-07-04,124.554,125.286,124.267
2012-07-05,124.029,124.868,123.861
2012-07-06,123.28,124.29,123
2012-07-09,123.535,123.685,122.94
2012-07-10,123.145,123.61,122.78
2012-07-11,123.44,123.988,122.965
2012-07-12,122.393,124.033,121.977
2012-07-13,123.389,123.52,122.177
2012-07-16,123.225,123.54,122.527
2012-07-17,123.732,123.81,122.96
2012-07-18,123.3,123.913,123.047
2012-07-19,123.49,123.681,122.935
2012-07-20,122.523,123.797,122.423
2012-07-23,121.67,122.58,121.148
2012-07-24,121.262,121.71,120.973
2012-07-25,121.069,121.7,120.933
2012-07-26,122.78,123.005,120.776
2012-07-27,123.516,123.775,122.414
2012-07-30,122.7,123.67,122.51
2012-07-31,122.485,123.045,122.188
2012-08-01,122.059,122.685,121.76
2012-08-02,121.297,122.63,121.079
2012-08-03,122.836,123.06,121.095
2012-08-06,122.15,123.18,121.683
2012-08-07,122.942,123.26,121.708
2012-08-08,122.878,122.99,121.87
2012-08-09,122.834,123.205,122.35
2012-08-10,122.635,122.95,121.8
2012-08-13,122.901,123.1,122.41
2012-08-14,123.46,123.926,122.77
2012-08-15,123.732,124.04,123.3
2012-08-16,124.75,124.938,123.795
2012-08-17,124.758,124.97,124.469
2012-08-20,124.694,125.015,124.508
2012-08-21,125.027,125.52,124.636
2012-08-22,124.48,125.518,124.09
2012-08-23,124.43,124.995,124.306
2012-08-24,124.386,124.815,124.06
2012-08-27,124.35,124.638,124.138
2012-08-28,124.21,124.41,123.71
2012-08-29,124.574,124.77,124.02
2012-08-30,124.183,124.81,123.847
2012-08-31,124.312,124.605,123.759
2012-09-03,124.373,124.56,123.892
2012-09-04,124.512,124.8,124.248
2012-09-05,124.686,124.95,123.96
2012-09-06,125.703,125.885,124.647
2012-09-07,125.211,126.205,124.969
2012-09-10,125.11,125.39,124.86
2012-09-11,124.872,125.4,124.692
2012-09-12,125.363,125.63,124.852
2012-09-13,125.17,125.44,124.397
2012-09-14,127.179,127.26,125.072
2012-09-17,127.836,128.24,126.764
2012-09-18,127.985,128.11,127.408
2012-09-19,127.105,128.834,126.904
2012-09-20,126.92,127.292,126.22
2012-09-21,126.985,127.63,126.78
2012-09-24,126.249,127.084,125.933
2012-09-25,125.962,126.7,125.835
2012-09-26,125.566,126.104,125.35
2012-09-27,125.989,126.13,125.6
2012-09-28,125.758,126.22,125.4
2012-10-01,125.783,126.315,125.519
2012-10-02,126.084,126.455,125.821
2012-10-03,126.21,126.471,125.809
2012-10-04,127.01,127.11,126.2
2012-10-05,126.853,127.815,126.772
2012-10-08,125.614,127.066,125.08
2012-10-09,125.077,125.841,124.887
2012-10-10,125.09,125.62,124.97
2012-10-11,125.618,126.13,124.76
2012-10-12,125.98,126.18,125.527
2012-10-15,126.42,126.7,125.55
2012-10-16,127.08,127.326,126.48
2012-10-17,127.629,127.67,126.784
2012-10-18,127.264,128.23,127.103
2012-10-19,126.97,127.53,126.72
2012-10-22,127.91,128.19,126.716
2012-10-23,127.352,128.2,126.9
2012-10-24,127.88,128.1,127.125
2012-10-25,129.473,129.65,127.95
2012-10-26,128.115,129.58,127.92
2012-10-29,127.909,128.37,127.567
2012-10-30,127.951,128.48,127.044
2012-10-31,128.69,128.99,127.82
2012-11-01,129.292,129.46,128.69
2012-11-02,128.809,129.61,128.627
2012-11-05,128.281,129.1,127.936
2012-11-06,128.574,128.73,127.78
2012-11-07,127.827,128.845,127.406
2012-11-08,126.793,127.915,126.666
2012-11-09,126.384,127.48,125.876
2012-11-12,126.195,126.56,125.917
2012-11-13,126.02,126.635,125.684
2012-11-14,127.112,127.51,125.99
2012-11-15,128.69,128.99,126.945
2012-11-16,129.036,129.25,128.265
2012-11-19,129.346,129.729,128.853
2012-11-20,130.05,130.19,129.03
2012-11-21,131.63,131.654,130.017
2012-11-22,131.547,132.33,131.09
2012-11-23,132.11,132.174,130.804
2012-11-26,131.495,132.46,131.145
2012-11-27,131.548,132.095,131.189
2012-11-28,131.168,131.69,130.438
2012-11-29,131.652,131.87,131.214
2012-11-30,132.087,132.805,131.588
2012-12-03,132.331,132.54,131.56
2012-12-04,131.763,132.396,131.507
2012-12-05,132.56,132.752,131.7
2012-12-06,132.2,132.91,132.065
2012-12-07,132.186,132.605,131.695
2012-12-10,132.32,132.48,131.663
2012-12-11,132.92,133.09,132.355
2012-12-12,134.24,134.62,132.72
2012-12-13,134.583,135.08,134.155
2012-12-14,134.885,135.405,134.26
2012-12-17,135.75,136.51,135.099
2012-12-18,136.818,136.92,135.752
2012-12-19,137.218,137.86,136.78
2012-12-20,137.35,137.55,136.23
2012-12-21,136.189,137.42,135.818
2012-12-24,136.66,136.95,136.233
2012-12-25,136.27,136.96,135.8
2012-12-26,138.05,138.225,136.67
2012-12-27,138.615,139.174,137.808
2012-12-28,139.21,139.527,138.21
2012-12-31,140.828,141.01,138.57
2013-01-01,140.76,141.49,140.65
2013-01-02,141.64,142.743,140.53
2013-01-03,140.41,142,140.13
2013-01-04,141.657,141.81,140.41
2013-01-07,141.399,142.08,140.49
2013-01-08,139.95,141.535,139.46
2013-01-09,140.666,141.035,139.412
2013-01-10,143.02,143.267,140.786
2013-01-11,143.791,144.421,142.94
2013-01-14,143.834,144.81,142.8
2013-01-15,142.753,144.19,141.64
2013-01-16,141.374,142.78,140.52
2013-01-17,143.928,144.25,140.88
2013-01-18,142.985,144.12,142.48
2013-01-21,142.026,143.07,141.77
2013-01-22,140.379,142.85,139.8
2013-01-23,140.527,140.85,139.271
2013-01-24,142.35,142.49,139.89
2013-01-25,143.726,144.243,142.495
2013-01-28,142.43,143.989,142.14
2013-01-29,143.047,143.15,141.9
2013-01-30,144.035,144.195,142.905
2013-01-31,145.088,145.186,143.45
2013-02-01,145.734,146.49,144.89
2013-02-04,145.45,146.615,145.215
2013-02-05,146.45,147.255,144.87
2013-02-06,146.566,147.245,145.93
2013-02-07,146.967,147.975,146.015
2013-02-08,146.48,147.305,145.063
2013-02-11,147.09,147.14,145.88
2013-02-12,146.46,147.775,145.26
2013-02-13,145.201,146.61,144.942
2013-02-14,143.92,145.383,143.84
2013-02-15,145.028,145.639,142.774
2013-02-18,145.27,145.895,145.01
2013-02-19,144.281,145.39,143.83
2013-02-20,142.915,144.74,142.687
2013-02-21,142.126,142.959,141.349
2013-02-22,142.419,143.062,141.712
2013-02-25,138.666,143.09,138.038
2013-02-26,139.21,140.589,137.849
2013-02-27,139.75,139.95,138.142
2013-02-28,140.475,140.89,139.48
2013-03-01,140.575,140.92,139.1
2013-03-04,141.165,141.23,140.225
2013-03-05,141.009,141.45,140.588
2013-03-06,141.396,141.51,140.705
2013-03-07,142.366,143.008,140.589
2013-03-08,143.339,144.765,142.29
2013-03-11,143.654,143.795,142.82
2013-03-12,143.174,144.14,142.02
2013-03-13,143.378,143.82,142.65
2013-03-14,144.958,145.02,143.027
2013-03-15,143.953,145.875,143.743
2013-03-18,143.65,144.377,142.346
2013-03-19,143.428,144.66,143.137
2013-03-20,145.156,145.26,143.24
2013-03-21,144.025,145.22,143.462
2013-03-22,143.95,144.55,143.04
2013-03-25,142.844,144.79,141.884
2013-03-26,143.35,143.541,142.493
2013-03-27,142.803,143.815,142.03
2013-03-28,142.98,143.105,142.205
2013-03-29,143.078,143.29,142.634
2013-04-01,142.18,143.4,141.825
2013-04-02,141.059,142.079,140.93
2013-04-03,140.563,141.531,140.382
2013-04-04,146.49,146.701,140.402
2013-04-05,149.946,150.04,145.97
2013-04-08,151.4,151.79,149.96
2013-04-09,151.664,152.385,150.578
2013-04-10,152.909,153.005,151.39
2013-04-11,153.647,153.867,152.31
2013-04-12,151.3,153.55,151.147
2013-04-15,148.511,151.735,148.254
2013-04-16,149.989,150.3,147.61
2013-04-17,149.085,151.17,148.09
2013-04-18,149.98,150.486,148.74
2013-04-19,151.56,152.53,149.89
2013-04-22,151.871,152.24,150.905
2013-04-23,151.598,152.025,149.94
2013-04-24,151.9,152.3,151.11
2013-04-25,153.221,153.77,151.44
2013-04-26,151.895,153.43,151.1
2013-04-29,151.806,152.215,151.062
2013-04-30,151.45,151.99,150.76
2013-05-01,151.359,152.236,150.867
2013-05-02,152.15,153.25,150.96
2013-05-03,154.106,154.68,152.08
2013-05-06,154.432,154.79,154.08
2013-05-07,153.257,154.5,152.945
2013-05-08,153.73,154.121,152.74
2013-05-09,155.394,155.815,153.274
2013-05-10,156.03,156.685,155.333
2013-05-13,155.818,156.78,155.54
2013-05-14,155.72,156.06,154.98
2013-05-15,155.76,156.468,155.374
2013-05-16,156.194,156.508,155.377
2013-05-17,156.599,156.7,155.69
2013-05-20,156.18,156.44,155.095
2013-05-21,155.32,156.55,155.11
2013-05-22,154.58,156.11,154.479
2013-05-23,153.867,155.589,151.797
2013-05-24,152.896,154.76,152.25
2013-05-27,152.646,153.81,152.45
2013-05-28,153.76,154.649,152.66
2013-05-29,152.97,154.05,152.21
2013-05-30,153.389,154.024,152.275
2013-05-31,152.65,154.245,152.388
2013-06-03,152.38,153.26,151.893
2013-06-04,153.27,153.81,152.338
2013-06-05,152.74,153.76,152.396
2013-06-06,151.475,153.587,150.366
2013-06-07,151.556,152.04,148.18
2013-06-10,153.838,154.205,151.21
2013-06-11,150.217,154.18,149.34
2013-06-12,150.13,152.029,149.31
2013-06-13,148.866,150.465,147.119
2013-06-14,148.216,150.4,147.428
2013-06-17,148.617,149.45,147.92
2013-06-18,148.985,149.59,148.45
2013-06-19,149.84,150.305,148.24
2013-06-20,150.77,151.95,148.882
2013-06-21,150.696,151.925,149.718
2013-06-24,150.747,151.75,149.72
2013-06-25,150.911,151.47,149.69
2013-06-26,149.85,151.39,149.22
2013-06-27,149.981,150.615,149.398
2013-06-28,150.823,151.174,150.13
2013-07-01,151.47,152.07,150.83
2013-07-02,152.47,152.74,151.23
2013-07-03,152.7,153.02,151.249
2013-07-04,150.77,152.87,150.307
2013-07-05,150.713,151.12,149.503
2013-07-08,150.987,151.06,150.211
2013-07-09,150.215,151.61,149.77
2013-07-10,149.59,150.37,148.79
2013-07-11,150.29,150.633,148.955
2013-07-12,150.06,150.666,149.422
2013-07-15,149.996,150.666,149.422
2013-07-16,150.151,151.12,149.809
2013-07-17,151.514,152.05,149.935
2013-07-18,152.85,153.11,151.385
2013-07-19,153.17,153.38,152.18
2013-07-22,152.805,153.83,152.38
2013-07-23,152.98,153.67,152.35
2013-07-24,153.58,154.05,152.833
2013-07-25,152.766,153.828,152.266
2013-07-26,151.116,152.85,150.7
2013-07-29,150.195,151.27,149.983
2013-07-30,149.369,150.92,149.14
2013-07-31,148.947,149.52,148.3
2013-08-01,150.55,150.679,148.265
2013-08-02,151.02,151.53,150.22
2013-08-05,150.99,151.5,150.341
2013-08-06,150,151.436,149.86
2013-08-07,149.44,150.7,147.62
2013-08-08,150.18,150.237,148.949
2013-08-09,149.244,150.655,149.044
2013-08-12,149.532,149.91,148.883
2013-08-13,151.634,152.076,150.08
2013-08-14,152.192,152.584,151.209
2013-08-15,152.286,153.232,151.504
2013-08-16,152.341,152.76,151.8
2013-08-19,152.8,153.58,152.225
2013-08-20,152.42,153.12,151.75
2013-08-21,153.33,153.644,152.09
2013-08-22,153.815,153.94,152.665
2013-08-23,153.64,154.671,153.394
2013-08-26,153.395,153.977,153.03
2013-08-27,150.89,153.52,150.687
2013-08-28,151.69,151.9,150.495
2013-08-29,152.279,152.662,151.515
2013-08-30,151.994,152.67,151.687
2013-09-02,154.33,154.928,152.417
2013-09-03,154.93,155.455,154.377
2013-09-04,155.715,156,154.77
2013-09-05,156.078,156.43,155.509
2013-09-06,154.8,156.22,154.13
2013-09-09,156.317,156.64,154.88
2013-09-10,157.835,157.93,156.185
2013-09-11,158.12,158.548,157.525
2013-09-12,157.155,158.23,156.709
2013-09-13,157.53,157.97,157.22
2013-09-16,157.537,158.03,156.927
2013-09-17,157.63,158.16,157.424
2013-09-18,158.072,158.247,157.356
2013-09-19,159.34,160,158.19
2013-09-20,159.125,159.69,158.992
2013-09-23,158.514,159.08,158.18
2013-09-24,158.04,158.97,157.35
2013-09-25,158.356,158.83,157.38
2013-09-26,158.47,159.28,158.034
2013-09-27,158.531,159.1,158.19
2013-09-30,158.517,159.43,157.04
2013-10-01,158.476,159.955,158.372
2013-10-02,158.03,158.84,157.45
2013-10-03,157.18,158.85,156.642
2013-10-04,156.1,157.373,155.668
2013-10-07,155.853,156.18,155.37
2013-10-08,155.994,156.67,155.391
2013-10-09,155.287,156.58,154.66
2013-10-10,156.932,157,155.22
2013-10-11,157.12,157.54,156.398
2013-10-14,157.564,157.61,156.69
2013-10-15,157.284,157.72,156.788
2013-10-16,157.513,158.03,156.865
2013-10-17,158.192,158.3,156.992
2013-10-18,158.16,158.68,158.01
2013-10-21,158.559,158.763,158.125
2013-10-22,159.215,159.525,158.212
2013-10-23,157.31,159.38,156.79
2013-10-24,157.63,158.205,156.986
