Date,GBP/CHF Close,GBP/CHF High,GBP/CHF Low
2012-01-17,1.456,1.4656,1.4536
2012-01-18,1.4503,1.4564,1.4477
2012-01-19,1.4437,1.4515,1.4437
2012-01-20,1.4535,1.4548,1.4422
2012-01-23,1.443,1.4593,1.4414
2012-01-24,1.4486,1.451,1.4378
2012-01-25,1.4429,1.4539,1.4414
2012-01-26,1.4432,1.4459,1.4372
2012-01-27,1.4354,1.4488,1.4352
2012-01-30,1.4405,1.4423,1.4354
2012-01-31,1.4502,1.4534,1.4373
2012-02-01,1.4485,1.4548,1.4424
2012-02-02,1.4484,1.4564,1.4458
2012-02-03,1.4517,1.4545,1.4451
2012-02-06,1.4538,1.4598,1.4524
2012-02-07,1.4508,1.4582,1.4474
2012-02-08,1.4434,1.4543,1.4424
2012-02-09,1.442,1.4516,1.4407
2012-02-10,1.4443,1.4493,1.4394
2012-02-13,1.4448,1.4454,1.4391
2012-02-14,1.4438,1.4454,1.438
2012-02-15,1.4487,1.4513,1.4374
2012-02-16,1.4511,1.4585,1.4493
2012-02-17,1.4544,1.4565,1.4498
2012-02-20,1.4439,1.4545,1.4425
2012-02-21,1.4396,1.4466,1.4378
2012-02-22,1.4267,1.4414,1.426
2012-02-23,1.4185,1.427,1.4183
2012-02-24,1.4216,1.4236,1.4177
2012-02-27,1.4226,1.4272,1.4194
2012-02-28,1.4222,1.4238,1.4193
2012-02-29,1.4398,1.441,1.4231
2012-03-01,1.4447,1.4463,1.4377
2012-03-02,1.4466,1.4504,1.4446
2012-03-05,1.4462,1.4492,1.4433
2012-03-06,1.4438,1.45,1.4433
2012-03-07,1.4424,1.446,1.4412
2012-03-08,1.4371,1.4459,1.4348
2012-03-09,1.4407,1.4445,1.436
2012-03-12,1.4336,1.4439,1.4326
2012-03-13,1.4495,1.4504,1.4313
2012-03-14,1.4578,1.4621,1.4495
2012-03-15,1.4487,1.4601,1.4458
2012-03-16,1.4503,1.4552,1.4483
2012-03-19,1.4483,1.4567,1.4452
2012-03-20,1.4464,1.4507,1.4436
2012-03-21,1.448,1.449,1.4398
2012-03-22,1.4454,1.4525,1.4432
2012-03-23,1.4419,1.4461,1.4401
2012-03-26,1.4411,1.4459,1.4392
2012-03-27,1.4431,1.4464,1.44
2012-03-28,1.4378,1.4438,1.4363
2012-03-29,1.4454,1.4462,1.4376
2012-03-30,1.4438,1.447,1.4417
2012-04-02,1.4482,1.4517,1.4424
2012-04-03,1.4477,1.4491,1.4396
2012-04-04,1.4552,1.4565,1.4467
2012-04-05,1.4556,1.4595,1.4536
2012-04-06,1.457,1.4589,1.4547
2012-04-09,1.4575,1.4599,1.4547
2012-04-10,1.4577,1.4602,1.4523
2012-04-11,1.4593,1.4605,1.4537
2012-04-12,1.4545,1.4612,1.4529
2012-04-13,1.4576,1.4609,1.4534
2012-04-16,1.4542,1.4644,1.4531
2012-04-17,1.4579,1.4601,1.4546
2012-04-18,1.4681,1.4713,1.4575
2012-04-19,1.4693,1.4725,1.4667
2012-04-20,1.4663,1.472,1.4638
2012-04-23,1.4738,1.475,1.4661
2012-04-24,1.4703,1.4758,1.4673
2012-04-25,1.4696,1.4718,1.4617
2012-04-26,1.47,1.4732,1.468
2012-04-27,1.4745,1.4773,1.47
2012-04-30,1.473,1.4793,1.4717
2012-05-01,1.4725,1.4746,1.4653
2012-05-02,1.4789,1.4818,1.4722
2012-05-03,1.4781,1.4827,1.4745
2012-05-04,1.4818,1.4832,1.476
2012-05-07,1.4893,1.4947,1.4856
2012-05-08,1.491,1.4932,1.4876
2012-05-09,1.4978,1.4983,1.49
2012-05-10,1.4979,1.5012,1.493
2012-05-11,1.4938,1.5018,1.4916
2012-05-14,1.5058,1.5083,1.4946
2012-05-15,1.509,1.5102,1.4986
2012-05-16,1.502,1.5107,1.5
2012-05-17,1.4938,1.5031,1.4921
2012-05-18,1.4875,1.4967,1.4868
2012-05-21,1.4846,1.4897,1.4831
2012-05-22,1.4918,1.4935,1.4825
2012-05-23,1.4984,1.5017,1.4898
2012-05-24,1.5014,1.5055,1.4964
2012-05-25,1.5024,1.5053,1.4945
2012-05-28,1.503,1.5058,1.4964
2012-05-29,1.5035,1.5048,1.5006
2012-05-30,1.5028,1.5064,1.5011
2012-05-31,1.4966,1.5035,1.4947
2012-06-01,1.4864,1.498,1.484
2012-06-04,1.4786,1.4887,1.4764
2012-06-05,1.4833,1.4849,1.4756
2012-06-06,1.48,1.4915,1.4776
2012-06-07,1.4829,1.4892,1.477
2012-06-08,1.4858,1.4882,1.4829
2012-06-11,1.4899,1.4913,1.4723
2012-06-12,1.496,1.4988,1.4865
2012-06-13,1.4821,1.4969,1.4811
2012-06-14,1.4805,1.4854,1.479
2012-06-15,1.4898,1.4906,1.4731
2012-06-18,1.4959,1.497,1.4814
2012-06-19,1.4892,1.4967,1.4859
2012-06-20,1.4873,1.4906,1.4827
2012-06-21,1.4921,1.4934,1.4846
2012-06-22,1.4891,1.4968,1.4886
2012-06-25,1.4959,1.4973,1.4878
2012-06-26,1.503,1.5042,1.494
2012-06-27,1.4993,1.5038,1.4983
2012-06-28,1.4967,1.5038,1.4958
2012-06-29,1.4876,1.4994,1.4843
2012-07-02,1.498,1.4992,1.4871
2012-07-03,1.4946,1.4993,1.4932
2012-07-04,1.4951,1.4966,1.4915
2012-07-05,1.5053,1.5081,1.4938
2012-07-06,1.5146,1.5153,1.5047
2012-07-09,1.5141,1.5196,1.5109
2012-07-10,1.5205,1.521,1.5136
2012-07-11,1.5206,1.5257,1.5196
2012-07-12,1.5182,1.5236,1.517
2012-07-13,1.5274,1.5285,1.5175
2012-07-16,1.5289,1.5335,1.5247
2012-07-17,1.5297,1.5336,1.5251
2012-07-18,1.5312,1.5338,1.5264
2012-07-19,1.5383,1.5413,1.5292
2012-07-20,1.5417,1.5452,1.5358
2012-07-23,1.5359,1.5484,1.5347
2012-07-24,1.5435,1.5459,1.5358
2012-07-25,1.5311,1.5446,1.5292
2012-07-26,1.5341,1.5365,1.5278
2012-07-27,1.5341,1.5395,1.525
2012-07-30,1.5378,1.5416,1.5321
2012-07-31,1.5299,1.5402,1.5272
2012-08-01,1.5266,1.5316,1.5215
2012-08-02,1.5296,1.5352,1.5193
2012-08-03,1.518,1.5317,1.5163
2012-08-06,1.5115,1.5183,1.5081
2012-08-07,1.5137,1.5166,1.5092
2012-08-08,1.5211,1.5244,1.511
2012-08-09,1.527,1.5287,1.52
2012-08-10,1.5306,1.5339,1.5245
2012-08-13,1.5272,1.5342,1.5248
2012-08-14,1.5281,1.5291,1.5231
2012-08-15,1.5331,1.535,1.5245
2012-08-16,1.5288,1.5373,1.5276
2012-08-17,1.529,1.5327,1.5242
2012-08-20,1.5282,1.5331,1.5259
2012-08-21,1.52,1.529,1.5184
2012-08-22,1.5213,1.5245,1.5182
2012-08-23,1.5163,1.5234,1.5148
2012-08-24,1.5166,1.5221,1.5132
2012-08-27,1.5175,1.5199,1.5143
2012-08-28,1.5123,1.519,1.5098
2012-08-29,1.5173,1.5191,1.511
2012-08-30,1.5153,1.5198,1.5128
2012-08-31,1.5159,1.517,1.5093
2012-09-03,1.5146,1.5189,1.5133
2012-09-04,1.517,1.5197,1.5116
2012-09-05,1.52,1.5231,1.5166
2012-09-06,1.5193,1.5251,1.5154
2012-09-07,1.5123,1.5297,1.5114
2012-09-10,1.5131,1.5177,1.5091
2012-09-11,1.5081,1.5151,1.5073
2012-09-12,1.5099,1.5136,1.5048
2012-09-13,1.5101,1.5173,1.507
2012-09-14,1.5045,1.5136,1.499
2012-09-17,1.5072,1.509,1.5007
2012-09-18,1.509,1.5102,1.501
2012-09-19,1.5047,1.5097,1.502
2012-09-20,1.5128,1.5136,1.503
2012-09-21,1.515,1.518,1.5116
2012-09-24,1.5179,1.5208,1.5139
2012-09-25,1.5181,1.5238,1.5154
2012-09-26,1.5187,1.5226,1.5169
2012-09-27,1.5214,1.5249,1.5185
2012-09-28,1.5167,1.5229,1.5132
2012-10-01,1.5137,1.5214,1.5112
2012-10-02,1.5111,1.5154,1.5091
2012-10-03,1.5087,1.513,1.5065
2012-10-04,1.5065,1.5113,1.5048
2012-10-05,1.5002,1.5093,1.4993
2012-10-08,1.4956,1.5041,1.4946
2012-10-09,1.5046,1.5052,1.4953
2012-10-10,1.5022,1.5074,1.5009
2012-10-11,1.4994,1.5058,1.498
2012-10-12,1.5004,1.5008,1.495
2012-10-15,1.4996,1.5027,1.497
2012-10-16,1.4925,1.5002,1.4917
2012-10-17,1.4892,1.4923,1.4864
2012-10-18,1.4845,1.4919,1.4843
2012-10-19,1.4864,1.4883,1.4834
2012-10-22,1.4841,1.4894,1.4818
2012-10-23,1.4875,1.4895,1.4837
2012-10-24,1.4957,1.4977,1.4855
2012-10-25,1.5065,1.5072,1.4941
2012-10-26,1.5047,1.5113,1.5043
2012-10-29,1.5014,1.5071,1.5002
2012-10-30,1.4983,1.5027,1.496
2012-10-31,1.5026,1.5035,1.4949
2012-11-01,1.503,1.5087,1.5009
2012-11-02,1.5068,1.5121,1.5024
2012-11-05,1.5075,1.5108,1.5054
2012-11-06,1.5084,1.5118,1.5056
2012-11-07,1.511,1.5131,1.5032
2012-11-08,1.5114,1.5148,1.508
2012-11-09,1.5078,1.5134,1.5073
2012-11-12,1.5053,1.5094,1.503
2012-11-13,1.5041,1.5114,1.5033
2012-11-14,1.4974,1.5048,1.4954
2012-11-15,1.4945,1.4988,1.4923
2012-11-16,1.5026,1.5039,1.4942
2012-11-19,1.4952,1.5043,1.4946
2012-11-20,1.4963,1.4996,1.4951
2012-11-21,1.4981,1.5046,1.4952
2012-11-22,1.4906,1.4981,1.4897
2012-11-23,1.4875,1.4925,1.4853
2012-11-26,1.4868,1.4896,1.4847
2012-11-27,1.4904,1.4941,1.4837
2012-11-28,1.4898,1.4927,1.488
2012-11-29,1.4882,1.4895,1.4837
2012-11-30,1.4848,1.4887,1.482
2012-12-03,1.4895,1.4907,1.4831
2012-12-04,1.4915,1.4982,1.4887
2012-12-05,1.4901,1.4979,1.4899
2012-12-06,1.4976,1.4995,1.4897
2012-12-07,1.4983,1.5019,1.4952
2012-12-10,1.4999,1.503,1.4979
2012-12-11,1.5024,1.5067,1.4989
2012-12-12,1.4954,1.5034,1.4943
2012-12-13,1.4882,1.4966,1.4873
2012-12-14,1.4836,1.4922,1.4816
2012-12-17,1.4871,1.4889,1.4811
2012-12-18,1.4842,1.4886,1.4825
2012-12-19,1.4823,1.4874,1.4801
2012-12-20,1.4838,1.4877,1.4793
2012-12-21,1.4816,1.4873,1.4806
2012-12-24,1.4759,1.4825,1.4747
2012-12-25,1.4711,1.4794,1.4671
2012-12-26,1.4733,1.4784,1.4704
2012-12-27,1.4712,1.476,1.4695
2012-12-28,1.4761,1.4787,1.4695
2012-12-31,1.4867,1.4897,1.4739
2013-01-01,1.4852,1.4904,1.4851
2013-01-02,1.4919,1.4933,1.4802
2013-01-03,1.4913,1.4954,1.4882
2013-01-04,1.4852,1.4929,1.4835
2013-01-07,1.4846,1.4911,1.4826
2013-01-08,1.4834,1.4854,1.4817
2013-01-09,1.4826,1.4862,1.4808
2013-01-10,1.4779,1.4839,1.4753
2013-01-11,1.473,1.4824,1.4687
2013-01-14,1.4821,1.4842,1.4719
2013-01-15,1.4962,1.4976,1.4813
2013-01-16,1.4898,1.4985,1.4857
2013-01-17,1.4929,1.4958,1.4882
2013-01-18,1.4829,1.5005,1.4787
2013-01-21,1.4751,1.4833,1.4745
2013-01-22,1.4708,1.4803,1.4697
2013-01-23,1.4723,1.4769,1.4685
2013-01-24,1.4655,1.4769,1.4648
2013-01-25,1.4649,1.4687,1.4549
2013-01-28,1.4538,1.465,1.4524
2013-01-29,1.4527,1.4551,1.4475
2013-01-30,1.4395,1.4542,1.4359
2013-01-31,1.4431,1.4445,1.4366
2013-02-01,1.4247,1.446,1.4191
2013-02-04,1.4319,1.4337,1.4245
2013-02-05,1.4221,1.4365,1.4189
2013-02-06,1.4253,1.4322,1.4183
2013-02-07,1.4422,1.4448,1.4208
2013-02-08,1.4486,1.4537,1.4417
2013-02-11,1.4392,1.4542,1.4372
2013-02-12,1.436,1.4425,1.4281
2013-02-13,1.4254,1.4395,1.4249
2013-02-14,1.4287,1.434,1.4234
2013-02-15,1.4298,1.4345,1.4249
2013-02-18,1.4281,1.4334,1.425
2013-02-19,1.4232,1.4334,1.421
2013-02-20,1.414,1.424,1.4074
2013-02-21,1.4207,1.4235,1.4069
2013-02-22,1.4178,1.426,1.416
2013-02-25,1.4122,1.4161,1.3966
2013-02-26,1.4102,1.417,1.4069
2013-02-27,1.4099,1.4119,1.4048
2013-02-28,1.4204,1.4216,1.4078
2013-03-01,1.4162,1.4216,1.4092
2013-03-04,1.422,1.4224,1.4151
2013-03-05,1.423,1.4289,1.4212
2013-03-06,1.4245,1.4266,1.4226
2013-03-07,1.4151,1.427,1.4144
2013-03-08,1.4202,1.4261,1.4142
2013-03-11,1.4143,1.4215,1.4128
2013-03-12,1.411,1.4157,1.4028
2013-03-13,1.4214,1.4222,1.4092
2013-03-14,1.4277,1.4317,1.4213
2013-03-15,1.4177,1.4319,1.4171
2013-03-18,1.4281,1.4361,1.4226
2013-03-19,1.4302,1.433,1.4233
2013-03-20,1.426,1.4339,1.4208
2013-03-21,1.4364,1.4388,1.4256
2013-03-22,1.4333,1.4389,1.4303
2013-03-25,1.4397,1.4409,1.4268
2013-03-26,1.4374,1.4427,1.4356
2013-03-27,1.4436,1.4453,1.436
2013-03-28,1.4423,1.4475,1.4371
2013-03-29,1.442,1.4452,1.4411
2013-04-01,1.4421,1.4464,1.4397
2013-04-02,1.4338,1.4426,1.4333
2013-04-03,1.4309,1.4378,1.4298
2013-04-04,1.4318,1.4397,1.4273
2013-04-05,1.4309,1.4345,1.4254
2013-04-08,1.4268,1.4342,1.425
2013-04-09,1.4285,1.4335,1.4227
2013-04-10,1.4297,1.4304,1.4239
2013-04-11,1.4319,1.4335,1.4279
2013-04-12,1.4251,1.4338,1.425
2013-04-15,1.4238,1.4285,1.4209
2013-04-16,1.4169,1.4255,1.4143
2013-04-17,1.4216,1.4229,1.4075
2013-04-18,1.424,1.4255,1.4178
2013-04-19,1.4215,1.4315,1.4196
2013-04-22,1.4282,1.4285,1.4183
2013-04-23,1.4408,1.4416,1.424
2013-04-24,1.4456,1.4506,1.4392
2013-04-25,1.4578,1.4645,1.4454
2013-04-26,1.4596,1.4613,1.4556
2013-04-29,1.4525,1.462,1.45
2013-04-30,1.444,1.454,1.4413
2013-05-01,1.4433,1.449,1.4415
2013-05-02,1.4521,1.4528,1.4418
2013-05-03,1.4564,1.4587,1.4469
2013-05-06,1.4582,1.46,1.4517
2013-05-07,1.4558,1.4661,1.4531
2013-05-08,1.4534,1.4578,1.4507
2013-05-09,1.4645,1.469,1.4511
2013-05-10,1.4699,1.4771,1.4638
2013-05-13,1.4652,1.4743,1.4624
2013-05-14,1.4699,1.4711,1.4582
2013-05-15,1.4703,1.482,1.4684
2013-05-16,1.4715,1.4762,1.4664
2013-05-17,1.4748,1.4808,1.4693
2013-05-20,1.4748,1.4767,1.4698
2013-05-21,1.4697,1.4783,1.4657
2013-05-22,1.4704,1.4782,1.4608
2013-05-23,1.463,1.4752,1.4505
2013-05-24,1.4538,1.4656,1.4505
2013-05-27,1.4555,1.457,1.4516
2013-05-28,1.4663,1.4687,1.4545
2013-05-29,1.4558,1.4697,1.4498
2013-05-30,1.4514,1.4593,1.4483
2013-05-31,1.4536,1.4586,1.4459
2013-06-03,1.4503,1.4666,1.4457
2013-06-04,1.4495,1.4555,1.4461
2013-06-05,1.4505,1.4581,1.4469
2013-06-06,1.4508,1.4569,1.4459
2013-06-07,1.4562,1.4564,1.4403
2013-06-10,1.4535,1.4606,1.4521
2013-06-11,1.4473,1.4548,1.4393
2013-06-12,1.4429,1.4546,1.4391
2013-06-13,1.4465,1.4503,1.4311
2013-06-14,1.4471,1.451,1.4428
2013-06-17,1.4509,1.456,1.4469
2013-06-18,1.4385,1.4515,1.4337
2013-06-19,1.4413,1.4434,1.4361
2013-06-20,1.4361,1.4463,1.4324
2013-06-21,1.4409,1.4421,1.4335
2013-06-24,1.4406,1.4429,1.4333
2013-06-25,1.4463,1.4512,1.439
2013-06-26,1.4443,1.448,1.4427
2013-06-27,1.4417,1.4461,1.439
2013-06-28,1.4365,1.4447,1.4336
2013-07-01,1.4378,1.4464,1.4348
2013-07-02,1.4407,1.4433,1.4372
2013-07-03,1.4466,1.4507,1.4379
2013-07-04,1.4412,1.4488,1.4283
2013-07-05,1.4351,1.4421,1.4302
2013-07-08,1.4405,1.4413,1.4346
2013-07-09,1.4464,1.4492,1.4357
2013-07-10,1.4407,1.449,1.4374
2013-07-11,1.4368,1.4392,1.4273
2013-07-12,1.4287,1.4393,1.4273
2013-07-15,1.4282,1.4393,1.4273
2013-07-16,1.4234,1.4347,1.4209
2013-07-17,1.4314,1.4327,1.4196
2013-07-18,1.4372,1.4396,1.43
2013-07-19,1.436,1.4397,1.4337
2013-07-22,1.4374,1.4414,1.4341
2013-07-23,1.4378,1.443,1.4368
2013-07-24,1.4355,1.4405,1.4346
2013-07-25,1.4319,1.4406,1.4289
2013-07-26,1.4284,1.4324,1.4261
2013-07-29,1.4282,1.4309,1.4259
2013-07-30,1.4172,1.4289,1.4155
2013-07-31,1.4077,1.4171,1.4053
2013-08-01,1.4159,1.419,1.4047
2013-08-02,1.42,1.4224,1.4157
2013-08-05,1.4246,1.4307,1.4189
2013-08-06,1.421,1.4278,1.4202
2013-08-07,1.4272,1.4342,1.4116
2013-08-08,1.429,1.4321,1.4252
2013-08-09,1.4299,1.4317,1.4276
2013-08-12,1.4305,1.4365,1.4294
2013-08-13,1.4411,1.4486,1.4316
2013-08-14,1.4497,1.4538,1.4406
2013-08-15,1.4483,1.4591,1.4462
2013-08-16,1.4471,1.4511,1.4416
2013-08-19,1.4461,1.4515,1.4446
2013-08-20,1.4375,1.4474,1.4352
2013-08-21,1.4456,1.4474,1.4348
2013-08-22,1.4394,1.4465,1.4382
2013-08-23,1.4349,1.4455,1.4326
2013-08-26,1.4367,1.4393,1.4333
2013-08-27,1.4265,1.4377,1.4246
2013-08-28,1.4308,1.4338,1.4201
2013-08-29,1.4428,1.4444,1.4314
2013-08-30,1.4412,1.4462,1.4393
2013-09-02,1.4518,1.4547,1.443
2013-09-03,1.4574,1.4605,1.4523
2013-09-04,1.4617,1.465,1.4571
2013-09-05,1.4725,1.4733,1.4613
2013-09-06,1.4652,1.4742,1.462
2013-09-09,1.4631,1.4696,1.4619
2013-09-10,1.4703,1.4714,1.463
2013-09-11,1.4714,1.4783,1.4693
2013-09-12,1.4703,1.4737,1.4681
2013-09-13,1.4753,1.4812,1.4705
2013-09-16,1.4739,1.4786,1.4703
2013-09-17,1.4729,1.4764,1.4704
2013-09-18,1.4719,1.4805,1.47
2013-09-19,1.46,1.4736,1.4585
2013-09-20,1.4587,1.4636,1.4557
2013-09-23,1.4617,1.4652,1.4531
2013-09-24,1.4608,1.4615,1.4558
2013-09-25,1.4617,1.4648,1.4557
2013-09-26,1.4596,1.4645,1.4568
2013-09-27,1.4619,1.4667,1.4542
2013-09-30,1.4622,1.4652,1.458
2013-10-01,1.4673,1.46982,1.46027
2013-10-02,1.4639,1.46861,1.4605
2013-10-03,1.4532,1.4653,1.4494
2013-10-04,1.4531,1.45629,1.44696
2013-10-07,1.4543,1.4559,1.4483
2013-10-08,1.4538,1.45811,1.451
2013-10-09,1.4527,1.4585,1.4484
2013-10-10,1.4554,1.4559,1.4495
2013-10-11,1.4539,1.45625,1.4485
2013-10-14,1.4552,1.45665,1.4506
2013-10-15,1.4604,1.4632,1.4524
2013-10-16,1.4567,1.4641,1.4549
2013-10-17,1.4576,1.46017,1.451
2013-10-18,1.458,1.4626,1.4569
2013-10-21,1.4561,1.46175,1.4548
2013-10-22,1.4526,1.45795,1.44977
2013-10-23,1.4418,1.4537,1.4404
2013-10-24,1.4453,1.4465,1.4371
2013-10-25,1.4431,1.4498,1.4424
2013-10-28,1.4449,1.449,1.4423
2013-10-29,1.4416,1.4462,1.4388
2013-10-30,1.442,1.4448,1.4376
2013-10-31,1.4538,1.4552,1.4408
2013-11-01,1.4529,1.4582,1.4515
2013-11-04,1.4521,1.4575,1.4511
2013-11-05,1.4658,1.4664,1.4516
2013-11-06,1.4659,1.4693,1.4635
2013-11-07,1.4721,1.482,1.4646
2013-11-08,1.476,1.4774,1.4707
2013-11-11,1.4693,1.4777,1.4675
2013-11-12,1.4587,1.4718,1.4572
2013-11-13,1.4665,1.4707,1.4559
2013-11-14,1.4714,1.4752,1.4648
2013-11-15,1.4743,1.4769,1.4709
2013-11-18,1.4701,1.4759,1.4661
2013-11-19,1.4683,1.4711,1.4662
2013-11-20,1.4767,1.48,1.4648
2013-11-21,1.4788,1.4794,1.4736
2013-11-22,1.4713,1.4811,1.4693
2013-11-25,1.4725,1.4754,1.4709
2013-11-26,1.4696,1.4733,1.4673
2013-11-27,1.4776,1.479,1.4675
2013-11-28,1.4797,1.4821,1.4735
2013-11-29,1.4833,1.4839,1.4747
2013-12-02,1.4857,1.4923,1.483
2013-12-03,1.4824,1.4885,1.4807
2013-12-04,1.4786,1.4849,1.4748
2013-12-05,1.4636,1.4787,1.4628
2013-12-06,1.4574,1.4671,1.4562
2013-12-09,1.4622,1.4635,1.4559
2013-12-10,1.4588,1.4647,1.4544
2013-12-11,1.4518,1.4605,1.4484
2013-12-12,1.4537,1.4589,1.45
2013-12-13,1.4499,1.4554,1.4476
2013-12-16,1.4465,1.4515,1.4426
2013-12-17,1.4393,1.4485,1.4374
2013-12-18,1.4626,1.4629,1.439
2013-12-19,1.4703,1.4713,1.463
2013-12-20,1.4632,1.4711,1.462
2013-12-23,1.4614,1.4672,1.459
2013-12-24,1.4667,1.4687,1.46
2013-12-25,1.4652,1.4677,1.463
2013-12-26,1.4716,1.4724,1.4639
2013-12-27,1.4683,1.4716,1.4564
2013-12-30,1.465,1.4721,1.4634
2013-12-31,1.4759,1.4763,1.462
2014-01-01,1.4773,1.4778,1.4773
2014-01-02,1.4791,1.4876,1.4763
2014-01-03,1.4856,1.4869,1.4774
2014-01-06,1.482,1.4869,1.4769
2014-01-07,1.4914,1.4921,1.4822
2014-01-08,1.4983,1.5009,1.4878
2014-01-09,1.4945,1.5026,1.4926
2014-01-10,1.4879,1.4952,1.4841
2014-01-13,1.4737,1.4887,1.4723
2014-01-14,1.4835,1.4851,1.4727
2014-01-15,1.4874,1.4914,1.4821
2014-01-16,1.4797,1.4886,1.4781
2014-01-17,1.4949,1.4977,1.4769
2014-01-20,1.4934,1.4986,1.4924
2014-01-21,1.4994,1.5035,1.4948
2014-01-22,1.5108,1.5116,1.4975
2014-01-23,1.4924,1.5123,1.4896
2014-01-24,1.4756,1.4973,1.4741
2014-01-27,1.4875,1.4882,1.4718
2014-01-28,1.4879,1.4931,1.4844
2014-01-29,1.4813,1.4927,1.4797
2014-01-30,1.4885,1.4914,1.4784
2014-01-31,1.4897,1.4931,1.4829
2014-02-03,1.4697,1.4917,1.4673
2014-02-04,1.4758,1.4783,1.4645
2014-02-05,1.4738,1.4786,1.4646
2014-02-06,1.4703,1.4763,1.4623
2014-02-07,1.4728,1.4777,1.4667
2014-02-10,1.4712,1.4764,1.4681
2014-02-11,1.4777,1.4788,1.467
2014-02-12,1.4942,1.4959,1.4746
2014-02-13,1.4886,1.4966,1.4844
2014-02-14,1.4933,1.4946,1.4845
2014-02-17,1.4886,1.4976,1.4882
2014-02-18,1.4814,1.4936,1.4808
2014-02-19,1.4822,1.4867,1.4777
2014-02-20,1.4809,1.4861,1.4766
2014-02-21,1.4763,1.4857,1.4753
2014-02-24,1.4807,1.4818,1.4714
2014-02-25,1.4788,1.4826,1.4771
2014-02-26,1.4841,1.4859,1.4778
2014-02-27,1.4819,1.485,1.4799
2014-02-28,1.472,1.4853,1.469
2014-03-03,1.4712,1.4751,1.4688
2014-03-04,1.4793,1.4797,1.4706
2014-03-05,1.4839,1.4861,1.4772
2014-03-06,1.4734,1.4866,1.4726
2014-03-07,1.4676,1.475,1.4666
2014-03-10,1.461,1.4691,1.4589
2014-03-11,1.459,1.4643,1.4575
2014-03-12,1.4519,1.4614,1.4511
2014-03-13,1.4536,1.4568,1.4484
2014-03-14,1.4514,1.4556,1.4463
2014-03-17,1.4521,1.4559,1.4503
2014-03-18,1.4487,1.4535,1.4472
2014-03-19,1.4564,1.459,1.4478
2014-03-20,1.4584,1.4648,1.4557
2014-03-21,1.455,1.4591,1.4539
2014-03-24,1.4533,1.4622,1.4523
2014-03-25,1.4592,1.4647,1.4514
2014-03-26,1.4672,1.4677,1.4584
2014-03-27,1.472,1.4749,1.4657
2014-03-28,1.4756,1.4791,1.471
2014-03-31,1.4731,1.4783,1.4689
2014-04-01,1.4689,1.4748,1.4656
2014-04-02,1.4738,1.4757,1.4663
2014-04-03,1.479,1.4801,1.4679
2014-04-04,1.4778,1.4828,1.4768
2014-04-07,1.4744,1.4798,1.4728
2014-04-08,1.4791,1.4816,1.4732
2014-04-09,1.4767,1.4811,1.4742
2014-04-10,1.4703,1.4788,1.4687
2014-04-11,1.4653,1.471,1.463
2014-04-14,1.4715,1.4719,1.4658
2014-04-15,1.4719,1.4749,1.4673
2014-04-16,1.4811,1.4829,1.4709
2014-04-17,1.4832,1.4834,1.4755
2014-04-18,1.482,1.4837,1.4798
2014-04-21,1.4862,1.4868,1.4819
2014-04-22,1.4888,1.4904,1.4851
2014-04-23,1.4813,1.4894,1.4784
2014-04-24,1.4817,1.4852,1.4794
2014-04-25,1.4803,1.4829,1.4787
2014-04-28,1.4794,1.4841,1.477
2014-04-29,1.4864,1.4886,1.4765
2014-04-30,1.4851,1.4877,1.481
2014-05-01,1.485,1.487,1.4824
2014-05-02,1.4816,1.4882,1.4799
2014-05-05,1.4802,1.4819,1.4778
2014-05-06,1.4843,1.485,1.4793
2014-05-07,1.4852,1.4861,1.4822
2014-05-08,1.4897,1.4915,1.4761
2014-05-09,1.4938,1.4947,1.489
2014-05-12,1.4974,1.4993,1.4935
2014-05-13,1.4977,1.4994,1.4933
2014-05-14,1.4919,1.5007,1.49
2014-05-15,1.4954,1.5011,1.4907
2014-05-16,1.4996,1.5007,1.4942
2014-05-19,1.5003,1.5015,1.4976
2014-05-20,1.502,1.5058,1.4989
2014-05-21,1.5098,1.5116,1.4983
2014-05-22,1.5084,1.5116,1.5052
2014-05-23,1.5068,1.5117,1.5058
2014-05-26,1.5069,1.5103,1.5055
2014-05-27,1.5069,1.5106,1.5051
2014-05-28,1.5007,1.5085,1.4993
2014-05-29,1.5007,1.502,1.4972
2014-05-30,1.5007,1.504,1.498
2014-06-02,1.5048,1.5057,1.4985
2014-06-03,1.5013,1.5079,1.4987
2014-06-04,1.5018,1.5028,1.4983
2014-06-05,1.4994,1.5131,1.496
2014-06-06,1.5014,1.5044,1.4975
2014-06-09,1.5068,1.5079,1.4999
2014-06-10,1.5066,1.5118,1.5059
2014-06-11,1.511,1.5129,1.5058
2014-06-12,1.511,1.516,1.5098
2014-06-13,1.5275,1.5282,1.5198
2014-06-16,1.5238,1.5302,1.5224
2014-06-17,1.5254,1.5272,1.521
2014-06-18,1.5234,1.5289,1.5186
2014-06-19,1.5235,1.5244,1.5165
2014-06-20,1.5234,1.5275,1.5211
2014-06-23,1.522,1.526,1.5209
2014-06-24,1.5179,1.5241,1.515
2014-06-25,1.5158,1.5186,1.5134
2014-06-26,1.5213,1.5238,1.5146
2014-06-27,1.5175,1.5219,1.5152
2014-06-30,1.5177,1.5186,1.5135
2014-07-01,1.5224,1.5225,1.5161
2014-07-02,1.5263,1.5268,1.5208
2014-07-03,1.5328,1.5333,1.5228
