Date,GBP/USD Close,GBP/USD High,GBP/USD Low
2013-11-28,1.6339,1.6358,1.6274
2013-11-29,1.6365,1.6384,1.631
2013-12-02,1.6351,1.6443,1.6339
2013-12-03,1.6392,1.6437,1.6344
2013-12-04,1.6383,1.6404,1.6322
2013-12-05,1.6334,1.6404,1.6296
2013-12-06,1.6339,1.6393,1.6289
2013-12-09,1.6428,1.6432,1.6321
2013-12-10,1.6445,1.6466,1.6416
2013-12-11,1.6381,1.6457,1.6338
2013-12-12,1.6343,1.6418,1.6316
2013-12-13,1.6286,1.636,1.6259
2013-12-16,1.6304,1.6349,1.6285
2013-12-17,1.6269,1.6336,1.6213
2013-12-18,1.6385,1.6484,1.6266
2013-12-19,1.637,1.6396,1.6331
2013-12-20,1.6341,1.6395,1.6311
2013-12-23,1.635,1.6375,1.6321
2013-12-24,1.6372,1.6381,1.6317
2013-12-25,1.6298,1.6362,1.6296
2013-12-26,1.6418,1.6438,1.6345
2013-12-27,1.6467,1.6578,1.6401
2013-12-30,1.6506,1.6533,1.6455
2013-12-31,1.6569,1.6578,1.647
2014-01-01,1.6543,1.6556,1.6543
2014-01-02,1.6426,1.6603,1.6409
2014-01-03,1.6411,1.6474,1.6391
2014-01-06,1.6401,1.6434,1.6333
2014-01-07,1.6407,1.6438,1.637
2014-01-08,1.6454,1.6472,1.6374
2014-01-09,1.648,1.6497,1.6438
2014-01-10,1.6481,1.6517,1.6375
2014-01-13,1.6385,1.6508,1.6343
2014-01-14,1.6442,1.6464,1.6363
2014-01-15,1.6368,1.6464,1.6362
2014-01-16,1.6357,1.6383,1.6312
2014-01-17,1.6406,1.6459,1.6305
2014-01-20,1.6423,1.6452,1.6394
2014-01-21,1.647,1.6486,1.6395
2014-01-22,1.658,1.6587,1.6446
2014-01-23,1.663,1.6636,1.6554
2014-01-24,1.65,1.6668,1.6475
2014-01-27,1.658,1.6587,1.6472
2014-01-28,1.6578,1.6625,1.6533
2014-01-29,1.6559,1.6607,1.6521
2014-01-30,1.6478,1.6564,1.644
2014-01-31,1.6434,1.6498,1.6422
2014-02-03,1.6311,1.6441,1.6286
2014-02-04,1.6324,1.6345,1.6253
2014-02-05,1.6308,1.6341,1.6248
2014-02-06,1.6321,1.6349,1.6268
2014-02-07,1.6415,1.6418,1.6299
2014-02-10,1.6399,1.6427,1.6379
2014-02-11,1.645,1.6488,1.6388
2014-02-12,1.6592,1.66,1.6421
2014-02-13,1.6658,1.6674,1.6596
2014-02-14,1.6746,1.6748,1.664
2014-02-17,1.6701,1.6822,1.6691
2014-02-18,1.668,1.6741,1.6651
2014-02-19,1.6689,1.6734,1.6632
2014-02-20,1.6654,1.67,1.6621
2014-02-21,1.6638,1.6725,1.6608
2014-02-24,1.6661,1.6679,1.6579
2014-02-25,1.6675,1.6727,1.6639
2014-02-26,1.6664,1.6702,1.6617
2014-02-27,1.6681,1.6699,1.6614
2014-02-28,1.6747,1.6769,1.6672
2014-03-03,1.6654,1.6751,1.6649
2014-03-04,1.667,1.6716,1.6638
2014-03-05,1.672,1.6742,1.6653
2014-03-06,1.6735,1.6777,1.6682
2014-03-07,1.6722,1.6786,1.6703
2014-03-10,1.6638,1.6741,1.6618
2014-03-11,1.6621,1.6653,1.6592
2014-03-12,1.662,1.6636,1.6564
2014-03-13,1.6614,1.6718,1.6604
2014-03-14,1.6632,1.6645,1.6583
2014-03-17,1.6631,1.6666,1.66
2014-03-18,1.6591,1.6648,1.6542
2014-03-19,1.6529,1.6654,1.6505
2014-03-20,1.6497,1.6569,1.6476
2014-03-21,1.6495,1.652,1.6471
2014-03-24,1.6502,1.6536,1.6461
2014-03-25,1.6531,1.6549,1.6476
2014-03-26,1.659,1.6597,1.6505
2014-03-27,1.661,1.6647,1.6551
2014-03-28,1.6641,1.6651,1.6595
2014-03-31,1.6673,1.6684,1.6609
2014-04-01,1.6631,1.6675,1.6613
2014-04-02,1.6622,1.6664,1.6618
2014-04-03,1.6594,1.6661,1.6566
2014-04-04,1.6579,1.6606,1.6549
2014-04-07,1.6608,1.6624,1.6561
2014-04-08,1.6745,1.6754,1.6603
2014-04-09,1.6789,1.68,1.672
2014-04-10,1.6778,1.682,1.6751
2014-04-11,1.6737,1.6787,1.6713
2014-04-14,1.6728,1.6744,1.6692
2014-04-15,1.6723,1.6749,1.6656
2014-04-16,1.6794,1.6818,1.6716
2014-04-17,1.6794,1.6842,1.6783
2014-04-18,1.679,1.6797,1.6771
2014-04-21,1.6799,1.6819,1.6779
2014-04-22,1.6823,1.684,1.6781
2014-04-23,1.6778,1.6836,1.6758
2014-04-24,1.6801,1.6806,1.6761
2014-04-25,1.6797,1.683,1.6786
2014-04-28,1.6806,1.6858,1.6775
2014-04-29,1.6829,1.6847,1.6788
2014-04-30,1.6879,1.6901,1.6803
2014-05-01,1.6887,1.692,1.6869
2014-05-02,1.6872,1.6895,1.6819
2014-05-05,1.6866,1.6883,1.6849
2014-05-06,1.698,1.6996,1.6863
2014-05-07,1.6955,1.6986,1.6951
2014-05-08,1.6939,1.6975,1.6921
2014-05-09,1.6849,1.6938,1.6828
2014-05-12,1.6867,1.6903,1.6845
2014-05-13,1.6825,1.6883,1.6816
2014-05-14,1.6768,1.6874,1.6749
2014-05-15,1.6793,1.6806,1.6729
2014-05-16,1.682,1.6841,1.6781
2014-05-19,1.6821,1.6845,1.6801
2014-05-20,1.684,1.6865,1.6798
2014-05-21,1.6902,1.6921,1.6828
2014-05-22,1.6864,1.6918,1.6847
2014-05-23,1.6828,1.6876,1.6808
2014-05-26,1.6844,1.6853,1.6815
2014-05-27,1.6807,1.6882,1.6778
2014-05-28,1.6711,1.6816,1.6693
2014-05-29,1.6713,1.6741,1.6689
2014-05-30,1.6761,1.6777,1.6712
2014-06-02,1.6744,1.677,1.672
2014-06-03,1.6746,1.6782,1.6726
2014-06-04,1.6741,1.6769,1.6694
2014-06-05,1.6811,1.6825,1.672
2014-06-06,1.6806,1.6845,1.6776
2014-06-09,1.6793,1.6832,1.6779
2014-06-10,1.6756,1.6817,1.674
2014-06-11,1.6793,1.6811,1.6737
2014-06-12,1.6832,1.686,1.6784
2014-06-13,1.6968,1.6992,1.6918
2014-06-16,1.6981,1.7011,1.6955
2014-06-17,1.6957,1.6989,1.6934
2014-06-18,1.6988,1.7002,1.6918
2014-06-19,1.7035,1.7063,1.698
2014-06-20,1.7013,1.7061,1.6999
2014-06-23,1.7025,1.7049,1.6997
2014-06-24,1.6978,1.7032,1.6961
2014-06-25,1.6979,1.7005,1.6948
2014-06-26,1.7022,1.704,1.6967
2014-06-27,1.7031,1.7051,1.7002
2014-06-30,1.7114,1.7115,1.7004
2014-07-01,1.7152,1.7166,1.7091
2014-07-02,1.7165,1.7177,1.7135
2014-07-03,1.7147,1.7165,1.7097
2014-07-04,1.7149,1.718,1.7127
2014-07-07,1.7128,1.7168,1.7104
2014-07-08,1.7131,1.7148,1.7081
2014-07-09,1.7152,1.7161,1.709
2014-07-10,1.7136,1.7168,1.7101
2014-07-11,1.7115,1.7151,1.7095
2014-07-14,1.708,1.7144,1.7065
2014-07-15,1.7144,1.7191,1.7055
2014-07-16,1.7135,1.7151,1.7115
2014-07-17,1.7109,1.7144,1.7086
2014-07-18,1.7085,1.7117,1.7037
2014-07-21,1.7075,1.7099,1.7056
2014-07-22,1.7061,1.7083,1.7042
2014-07-23,1.7032,1.7095,1.7025
2014-07-24,1.6985,1.7053,1.6966
2014-07-25,1.6977,1.6998,1.6962
2014-07-28,1.6983,1.7001,1.6973
2014-07-29,1.6944,1.6995,1.6934
2014-07-30,1.6909,1.6955,1.689
2014-07-31,1.6883,1.6926,1.6857
2014-08-01,1.6823,1.6893,1.6814
2014-08-04,1.6858,1.6859,1.6814
2014-08-05,1.6877,1.6888,1.6845
2014-08-06,1.6852,1.6884,1.6822
2014-08-07,1.6835,1.6864,1.6824
2014-08-08,1.6777,1.6834,1.6767
2014-08-11,1.6788,1.6796,1.6771
2014-08-12,1.6811,1.6815,1.6757
2014-08-13,1.6688,1.6844,1.6686
2014-08-14,1.6688,1.6697,1.6657
2014-08-15,1.6694,1.6702,1.6677
2014-08-18,1.6728,1.6738,1.6713
2014-08-19,1.6619,1.6728,1.6612
2014-08-20,1.6601,1.6679,1.6591
2014-08-21,1.6581,1.6601,1.6564
2014-08-22,1.6573,1.6597,1.6562
2014-08-25,1.658,1.6598,1.6518
2014-08-26,1.6547,1.6595,1.6544
2014-08-27,1.6577,1.6605,1.6537
2014-08-28,1.6589,1.6614,1.6568
2014-08-29,1.6601,1.6613,1.6563
2014-09-01,1.6618,1.6644,1.6586
2014-09-02,1.6475,1.6615,1.6473
2014-09-03,1.6455,1.6498,1.644
2014-09-04,1.6342,1.6466,1.6333
2014-09-05,1.6328,1.634,1.6283
2014-09-08,1.611,1.6233,1.6103
2014-09-09,1.6107,1.6157,1.606
2014-09-10,1.6194,1.623,1.6052
2014-09-11,1.622,1.627,1.6186
2014-09-12,1.6258,1.6274,1.6205
2014-09-15,1.6231,1.6278,1.6221
2014-09-16,1.6275,1.6311,1.6162
2014-09-17,1.6263,1.6358,1.625
2014-09-18,1.6375,1.6409,1.6247
2014-09-19,1.631,1.6525,1.6297
2014-09-22,1.6358,1.6366,1.6289
2014-09-23,1.6401,1.6416,1.6303
2014-09-24,1.6342,1.6413,1.6328
2014-09-25,1.6316,1.6342,1.6276
2014-09-26,1.6246,1.6333,1.6238
2014-09-29,1.6247,1.6274,1.6215
2014-09-30,1.6208,1.6287,1.6166
2014-10-01,1.6182,1.6252,1.6162
2014-10-02,1.6141,1.625,1.6113
2014-10-03,1.5975,1.6159,1.5952
2014-10-06,1.6078,1.6099,1.5953
2014-10-07,1.6104,1.6129,1.6027
2014-10-08,1.6153,1.617,1.6032
2014-10-09,1.6112,1.6227,1.6105
2014-10-10,1.6051,1.6135,1.6009
2014-10-13,1.6071,1.6126,1.6051
2014-10-14,1.5908,1.608,1.5898
2014-10-15,1.5962,1.6069,1.5875
2014-10-16,1.6077,1.6086,1.5942
2014-10-17,1.6095,1.6126,1.603
2014-10-20,1.6175,1.6179,1.608
2014-10-21,1.6116,1.6185,1.6115
2014-10-22,1.6051,1.6131,1.6011
2014-10-23,1.6022,1.606,1.5995
2014-10-24,1.6084,1.6099,1.6017
2014-10-27,1.6126,1.6147,1.608
2014-10-28,1.6136,1.6182,1.6088
2014-10-29,1.6008,1.6161,1.6007
2014-10-30,1.6006,1.6038,1.5952
2014-10-31,1.5995,1.6011,1.5943
2014-11-03,1.5982,1.6023,1.5927
2014-11-04,1.5997,1.6016,1.5966
2014-11-05,1.5972,1.6022,1.5869
2014-11-06,1.5837,1.6002,1.5834
2014-11-07,1.5876,1.5886,1.5791
2014-11-10,1.5846,1.5917,1.5846
2014-11-11,1.592,1.5945,1.5836
2014-11-12,1.5785,1.594,1.5776
2014-11-13,1.5715,1.5781,1.5695
2014-11-14,1.5672,1.5712,1.5593
2014-11-17,1.5641,1.5736,1.562
2014-11-18,1.5634,1.5679,1.5631
2014-11-19,1.567,1.5721,1.559
2014-11-20,1.5695,1.5737,1.5632
2014-11-21,1.5649,1.5714,1.5626
2014-11-24,1.5707,1.5715,1.5629
2014-11-25,1.5711,1.5736,1.5649
2014-11-26,1.5798,1.5806,1.568
2014-11-27,1.5724,1.5826,1.5717
2014-11-28,1.5626,1.5739,1.5615
2014-12-01,1.5738,1.5764,1.5586
2014-12-02,1.5637,1.5743,1.5632
2014-12-03,1.5685,1.5719,1.562
2014-12-04,1.5672,1.5726,1.5644
2014-12-05,1.5579,1.5695,1.5571
2014-12-08,1.5653,1.5679,1.5541
2014-12-09,1.5662,1.5717,1.5627
2014-12-10,1.5713,1.5719,1.5648
2014-12-11,1.5713,1.5757,1.5653
2014-12-12,1.572,1.5746,1.5695
2014-12-15,1.5652,1.5747,1.5601
2014-12-16,1.573,1.5785,1.5613
2014-12-17,1.5576,1.5754,1.5541
2014-12-18,1.5669,1.5677,1.555
2014-12-19,1.5636,1.5682,1.5606
2014-12-22,1.5574,1.5665,1.5574
2014-12-23,1.5509,1.5608,1.5487
2014-12-24,1.5557,1.5561,1.5505
2014-12-25,1.5571,1.5575,1.5537
2014-12-26,1.5553,1.5568,1.5538
2014-12-29,1.551,1.5586,1.5508
2014-12-30,1.5553,1.5573,1.5501
2014-12-31,1.5583,1.562,1.555
2015-01-01,1.555,1.5584,1.5552
2015-01-02,1.5333,1.5587,1.5328
2015-01-05,1.5259,1.5333,1.5182
2015-01-06,1.5153,1.5275,1.5149
2015-01-07,1.5106,1.5155,1.5055
2015-01-08,1.5084,1.5118,1.5035
2015-01-09,1.5164,1.5176,1.5078
2015-01-12,1.5176,1.5194,1.5099
2015-01-13,1.5157,1.5192,1.5078
2015-01-14,1.5227,1.5269,1.5146
2015-01-15,1.518,1.5267,1.5151
2015-01-16,1.5153,1.5235,1.5075
2015-01-19,1.5113,1.5179,1.5108
2015-01-20,1.5156,1.52,1.5058
2015-01-21,1.5135,1.5179,1.5077
2015-01-22,1.4989,1.5212,1.4984
2015-01-23,1.4991,1.5036,1.4951
2015-01-26,1.5079,1.51,1.4985
2015-01-27,1.5196,1.5224,1.506
2015-01-28,1.5152,1.5219,1.5136
2015-01-29,1.5066,1.5163,1.5019
2015-01-30,1.5059,1.5096,1.4989
2015-02-02,1.5031,1.51,1.5006
2015-02-03,1.5163,1.5198,1.4988
2015-02-04,1.5205,1.5251,1.514
2015-02-05,1.5334,1.5344,1.5167
2015-02-06,1.5234,1.5352,1.5212
2015-02-09,1.5213,1.5267,1.5201
2015-02-10,1.5253,1.5276,1.5197
2015-02-11,1.5241,1.53,1.5219
2015-02-12,1.5403,1.5415,1.5209
2015-02-13,1.5401,1.5422,1.5371
2015-02-16,1.5386,1.54407,1.53661
2015-02-17,1.53608,1.54026,1.53165
2015-02-18,1.54451,1.54799,1.53419
2015-02-19,1.54085,1.54653,1.54045
2015-02-20,1.53922,1.54342,1.53437
2015-02-23,1.54585,1.54749,1.53327
2015-02-24,1.54604,1.54741,1.54024
2015-02-25,1.55268,1.55384,1.5447
2015-02-26,1.54017,1.55522,1.53944
2015-02-27,1.54326,1.54588,1.53844
2015-03-02,1.5364,1.5432,1.5352
2015-03-03,1.53655,1.5398,1.53446
2015-03-04,1.52614,1.53721,1.52521
2015-03-05,1.52331,1.52696,1.52155
2015-03-06,1.5048,1.5256,1.50321
2015-03-09,1.51332,1.51373,1.50331
2015-03-10,1.50619,1.51293,1.50292
2015-03-11,1.49318,1.50965,1.48938
2015-03-12,1.4869,1.5027,1.48503
2015-03-13,1.47405,1.48971,1.46998
2015-03-16,1.4831,1.4853,1.4734
2015-03-17,1.47413,1.48453,1.47242
2015-03-18,1.50016,1.51644,1.46347
2015-03-19,1.4708,1.501,1.4689
2015-03-20,1.49405,1.49894,1.47226
2015-03-23,1.49567,1.49898,1.48391
2015-03-24,1.48499,1.4984,1.48431
2015-03-25,1.48679,1.49543,1.48312
2015-03-26,1.48584,1.49945,1.48072
2015-03-27,1.48735,1.4922,1.4797
2015-03-30,1.47958,1.49011,1.47534
2015-03-31,1.48421,1.48715,1.47556
2015-04-01,1.4826,1.48716,1.47397
2015-04-02,1.48242,1.48683,1.47768
2015-04-03,1.492,1.4945,1.4811
2015-04-06,1.4878,1.49814,1.4871
2015-04-07,1.48231,1.49205,1.48187
2015-04-08,1.48733,1.49723,1.48088
2015-04-09,1.47012,1.48861,1.46847
2015-04-10,1.46422,1.4725,1.45875
2015-04-13,1.4678,1.46814,1.45664
2015-04-14,1.47784,1.48017,1.46037
2015-04-15,1.48475,1.4853,1.47012
2015-04-16,1.495,1.49701,1.48125
2015-04-17,1.4974,1.50531,1.49176
2015-04-20,1.49089,1.4984,1.4887
2015-04-21,1.49274,1.4912,1.4855
2015-04-22,1.5039,1.508,1.4921
2015-04-23,1.50543,1.50695,1.49606
2015-04-24,1.5172,1.51853,1.5025
2015-04-27,1.52233,1.5261,1.5105
2015-04-28,1.5321,1.5338,1.51755
2015-04-29,1.5432,1.54988,1.53284
2015-04-30,1.53441,1.5492,1.5304
2015-05-01,1.5151,1.5397,1.5115
2015-05-04,1.512,1.51747,1.50906
2015-05-05,1.51708,1.52183,1.50895
2015-05-06,1.5243,1.52913,1.51505
2015-05-07,1.52662,1.52751,1.5164
2015-05-08,1.54511,1.55226,1.53551
2015-05-11,1.5591,1.56135,1.53937
2015-05-12,1.5676,1.5711,1.5557
2015-05-13,1.57315,1.5769,1.56339
2015-05-14,1.57764,1.58146,1.57289
2015-05-15,1.573,1.58086,1.57017
2015-05-18,1.56489,1.57452,1.56383
2015-05-19,1.5503,1.56695,1.54471
2015-05-20,1.5545,1.55879,1.54727
2015-05-21,1.5664,1.56997,1.55257
2015-05-22,1.54838,1.56896,1.54605
2015-05-25,1.5464,1.55074,1.5457
2015-05-26,1.53876,1.54751,1.53546
2015-05-27,1.5345,1.5437,1.53017
2015-05-28,1.5309,1.53855,1.5261
2015-05-29,1.52874,1.53422,1.52367
2015-06-01,1.5196,1.53043,1.51706
2015-06-02,1.53425,1.53669,1.51803
2015-06-03,1.53295,1.53747,1.52517
2015-06-04,1.5368,1.54413,1.53042
2015-06-05,1.5267,1.537,1.5191
2015-06-08,1.534,1.5353,1.5222
2015-06-09,1.5379,1.53889,1.52582
2015-06-10,1.55306,1.5554,1.53694
2015-06-11,1.5516,1.55222,1.5422
2015-06-12,1.5552,1.55977,1.54679
2015-06-15,1.5606,1.56135,1.5488
2015-06-16,1.5648,1.56537,1.5542
2015-06-17,1.5825,1.5847,1.5626
2015-06-18,1.5883,1.593,1.58067
2015-06-19,1.5871,1.58994,1.5836
2015-06-22,1.58154,1.591,1.5806
2015-06-23,1.57173,1.5831,1.57092
2015-06-24,1.5693,1.5803,1.5668
2015-06-25,1.5735,1.57703,1.56774
2015-06-26,1.5739,1.57671,1.5709
2015-06-29,1.5727,1.57882,1.56664
2015-06-30,1.57177,1.57756,1.5693
2015-07-01,1.5609,1.5734,1.5589
2015-07-02,1.5598,1.56395,1.5565
2015-07-03,1.5573,1.56455,1.55634
2015-07-06,1.5604,1.56281,1.55326
2015-07-07,1.5471,1.561,1.5414
2015-07-08,1.5364,1.5467,1.53309
2015-07-09,1.5385,1.54201,1.53444
2015-07-10,1.5513,1.5551,1.53646
2015-07-13,1.5489,1.55889,1.54788
2015-07-14,1.5626,1.56389,1.54511
2015-07-15,1.5627,1.56751,1.55774
2015-07-16,1.5605,1.56502,1.5561
2015-07-17,1.5611,1.5673,1.5554
2015-07-20,1.5564,1.56729,1.55387
2015-07-21,1.555,1.55901,1.55297
2015-07-22,1.56,1.56483,1.555
2015-07-23,1.55153,1.56704,1.55016
2015-07-24,1.5501,1.5526,1.54675
2015-07-27,1.5553,1.55951,1.54902
2015-07-28,1.5604,1.5628,1.55287
2015-07-29,1.5603,1.56895,1.55885
2015-07-30,1.5605,1.56448,1.5563
2015-07-31,1.5622,1.5678,1.555
2015-08-03,1.55827,1.56448,1.5566
2015-08-04,1.5567,1.56337,1.55587
2015-08-05,1.56006,1.56567,1.55266
2015-08-06,1.5518,1.56365,1.54675
2015-08-07,1.549,1.5545,1.54251
2015-08-10,1.5586,1.5606,1.5458
2015-08-11,1.55681,1.5616,1.55559
2015-08-12,1.56198,1.56598,1.5535
2015-08-13,1.561,1.56367,1.55739
2015-08-14,1.56452,1.56598,1.55895
2015-08-17,1.559,1.56882,1.55796
2015-08-18,1.566,1.57166,1.55628
2015-08-19,1.5689,1.57003,1.56359
2015-08-20,1.5686,1.57012,1.56071
2015-08-21,1.5694,1.57231,1.56586
2015-08-24,1.57591,1.5803,1.56309
2015-08-25,1.56897,1.58189,1.56818
2015-08-26,1.547,1.57193,1.5465
2015-08-27,1.54247,1.55083,1.53709
2015-08-28,1.5398,1.54425,1.5336
2015-08-31,1.53506,1.54365,1.5339
2015-09-01,1.5304,1.5408,1.53008
2015-09-02,1.5302,1.53256,1.5265
2015-09-03,1.5258,1.5313,1.52198
2015-09-04,1.51834,1.5276,1.51659
2015-09-07,1.5283,1.52884,1.5172
2015-09-08,1.54,1.54122,1.527
2015-09-09,1.5369,1.54043,1.535
2015-09-10,1.54505,1.54759,1.53392
2015-09-11,1.5424,1.5462,1.54007
2015-09-14,1.54245,1.54707,1.53729
2015-09-15,1.53414,1.54567,1.533
2015-09-16,1.5487,1.55283,1.5331
2015-09-17,1.5608,1.5628,1.54867
2015-09-18,1.5528,1.56588,1.55146
2015-09-21,1.5505,1.55674,1.5481
2015-09-22,1.53726,1.55286,1.53412
2015-09-23,1.52442,1.53638,1.52215
2015-09-24,1.5235,1.5289,1.5201
2015-09-25,1.51917,1.52604,1.51363
2015-09-28,1.5168,1.52407,1.5158
2015-09-29,1.5159,1.52048,1.51293
2015-09-30,1.5122,1.52133,1.5108
2015-10-01,1.5128,1.518,1.51079
2015-10-02,1.518,1.52374,1.5128
2015-10-05,1.5151,1.52444,1.51404
2015-10-06,1.52335,1.52342,1.51406
2015-10-07,1.532,1.5339,1.5224
2015-10-08,1.5351,1.5372,1.5262
2015-10-09,1.5316,1.53834,1.53004
2015-10-12,1.5341,1.5373,1.531
2015-10-13,1.5256,1.53875,1.52009
2015-10-14,1.54899,1.54942,1.5248
2015-10-15,1.5481,1.55086,1.5415
2015-10-16,1.5444,1.54864,1.54319
2015-10-19,1.54636,1.5497,1.54284
2015-10-20,1.54462,1.55061,1.5436
2015-10-21,1.5423,1.54771,1.54126
2015-10-22,1.53957,1.5509,1.53696
2015-10-23,1.5311,1.5419,1.53108
2015-10-26,1.53525,1.5382,1.53064
2015-10-27,1.53019,1.53591,1.5283
2015-10-28,1.52668,1.53472,1.52492
2015-10-29,1.5321,1.5322,1.5243
2015-10-30,1.5418,1.54676,1.53098
2015-11-02,1.5411,1.5497,1.5405
2015-11-03,1.54259,1.54452,1.536
2015-11-04,1.53876,1.54451,1.536
2015-11-05,1.5214,1.54015,1.5207
2015-11-06,1.505,1.5219,1.5027
2015-11-09,1.5116,1.5128,1.5043
2015-11-10,1.5114,1.51452,1.5092
2015-11-11,1.52177,1.52204,1.5118
2015-11-12,1.52275,1.52462,1.51746
2015-11-13,1.5227,1.5264,1.5188
2015-11-16,1.5203,1.52321,1.51817
2015-11-17,1.5213,1.52385,1.51548
2015-11-18,1.52368,1.52485,1.51886
2015-11-19,1.5285,1.53355,1.52278
2015-11-20,1.519,1.53097,1.51867
2015-11-23,1.51173,1.5196,1.5116
2015-11-24,1.5086,1.51555,1.5054
2015-11-25,1.5128,1.5136,1.5056
2015-11-26,1.50936,1.51306,1.50666
2015-11-27,1.503,1.51096,1.50309
2015-11-30,1.5057,1.50683,1.4994
2015-12-01,1.508,1.51253,1.5051
2015-12-02,1.494,1.50821,1.48955
2015-12-03,1.51453,1.51556,1.49046
2015-12-04,1.5103,1.51564,1.50785
2015-12-07,1.50588,1.5115,1.50457
2015-12-08,1.4999,1.50611,1.49564
2015-12-09,1.5168,1.51918,1.50051
2015-12-10,1.5153,1.52018,1.51116
2015-12-11,1.52269,1.52396,1.5126
2015-12-14,1.5137,1.52309,1.5108
2015-12-15,1.50332,1.5185,1.503
2015-12-16,1.50034,1.5099,1.49601
2015-12-17,1.4889,1.50145,1.48655
2015-12-18,1.4914,1.49501,1.48861
2015-12-21,1.4882,1.4929,1.4878
2015-12-22,1.4813,1.49074,1.4806
2015-12-23,1.4877,1.49002,1.4818
2015-12-24,1.4939,1.49441,1.4865
2015-12-25,1.49088,1.4943,1.48841
2015-12-28,1.4883,1.49343,1.4874
2015-12-29,1.4827,1.4913,1.47859
2015-12-30,1.4825,1.48486,1.47937
2015-12-31,1.4738,1.4845,1.4732
2016-01-01,1.4738,1.4845,1.4732
2016-01-04,1.47156,1.48159,1.46639
2016-01-05,1.46664,1.47251,1.46387
2016-01-06,1.46243,1.4682,1.46027
2016-01-07,1.46158,1.46403,1.4533
2016-01-08,1.4523,1.46455,1.45069
2016-01-11,1.45526,1.46041,1.4495
2016-01-12,1.44388,1.45599,1.43527
2016-01-13,1.4441,1.4476,1.4381
2016-01-14,1.44115,1.44454,1.43607
2016-01-15,1.4254,1.44276,1.4253
2016-01-18,1.427,1.4323,1.4249
2016-01-19,1.41743,1.434,1.413
2016-01-20,1.41688,1.42192,1.4126
2016-01-21,1.4225,1.4229,1.408
2016-01-22,1.4272,1.4363,1.4205
2016-01-25,1.42486,1.43095,1.4224
2016-01-26,1.4355,1.4367,1.41738
2016-01-27,1.42398,1.4355,1.42304
2016-01-28,1.43594,1.44073,1.4232
2016-01-29,1.4244,1.44128,1.41499
2016-02-01,1.44361,1.44447,1.42292
2016-02-02,1.4416,1.44458,1.43267
2016-02-03,1.4597,1.46488,1.43846
2016-02-04,1.4575,1.4668,1.453
2016-02-05,1.4497,1.4591,1.44527
2016-02-08,1.4431,1.45467,1.43519
2016-02-09,1.44549,1.45155,1.43787
2016-02-10,1.45383,1.45781,1.44454
2016-02-11,1.44696,1.45634,1.43828
2016-02-12,1.45087,1.45701,1.44435
2016-02-15,1.4435,1.45352,1.44261
2016-02-16,1.4287,1.45156,1.42766
2016-02-17,1.42928,1.43389,1.42356
2016-02-18,1.4327,1.43942,1.42577
2016-02-19,1.43586,1.44096,1.42474
2016-02-22,1.41473,1.4306,1.40581
2016-02-23,1.4016,1.41556,1.40085
2016-02-24,1.39334,1.40277,1.38791
2016-02-25,1.39706,1.39967,1.39007
2016-02-26,1.3863,1.40425,1.38542
2016-02-29,1.3927,1.39464,1.38364
2016-03-01,1.3954,1.40184,1.39047
2016-03-02,1.4071,1.40931,1.39147
2016-03-03,1.41893,1.41915,1.40333
2016-03-04,1.42157,1.42484,1.41088
2016-03-07,1.4265,1.42834,1.41346
2016-03-08,1.42132,1.42756,1.4174
2016-03-09,1.4216,1.4241,1.41778
2016-03-10,1.4279,1.43176,1.41183
2016-03-11,1.4384,1.44365,1.42547
2016-03-14,1.43019,1.43894,1.42932
2016-03-15,1.41571,1.4305,1.41393
2016-03-16,1.42562,1.42736,1.40535
2016-03-17,1.44821,1.45029,1.42221
2016-03-18,1.44736,1.45144,1.44108
2016-03-21,1.43851,1.44673,1.43656
2016-03-22,1.4211,1.43974,1.4191
2016-03-23,1.41146,1.42272,1.40828
2016-03-24,1.41614,1.41826,1.4057
2016-03-25,1.41287,1.41563,1.41114
2016-03-28,1.42537,1.42832,1.41213
2016-03-29,1.43877,1.4404,1.41954
2016-03-30,1.4378,1.44589,1.43612
2016-03-31,1.4368,1.44261,1.43266
2016-04-01,1.42271,1.4372,1.41715
2016-04-04,1.4277,1.43214,1.41916
2016-04-05,1.4146,1.4279,1.41222
2016-04-06,1.41243,1.41711,1.40058
2016-04-07,1.4061,1.41568,1.40493
2016-04-08,1.4125,1.41414,1.40412
2016-04-11,1.424,1.42863,1.41077
2016-04-12,1.4266,1.43479,1.41967
2016-04-13,1.4212,1.42788,1.41932
2016-04-14,1.4155,1.4209,1.40906
2016-04-15,1.4198,1.42417,1.41333
2016-04-18,1.4277,1.42907,1.4132
2016-04-19,1.4399,1.44188,1.42714
2016-04-20,1.43536,1.44101,1.43464
2016-04-21,1.43269,1.44397,1.42998
2016-04-22,1.44097,1.44517,1.4314
2016-04-25,1.44765,1.45192,1.44033
2016-04-26,1.45666,1.46384,1.44793
2016-04-27,1.4534,1.46216,1.44747
2016-04-28,1.45987,1.46228,1.45243
2016-04-29,1.46124,1.4671,1.45774
2016-05-02,1.46618,1.4696,1.45843
2016-05-03,1.45352,1.47695,1.4532
2016-05-04,1.4497,1.45714,1.44619
2016-05-05,1.44832,1.45289,1.44443
2016-05-06,1.4426,1.45463,1.44152
2016-05-09,1.44049,1.44793,1.4375
2016-05-10,1.4434,1.44779,1.43896
2016-05-11,1.44506,1.44879,1.43952
