Date,USD/JPY Close,USD/JPY High,USD/JPY Low
2013-02-19,93.53,93.96,93.26
2013-02-20,93.735,94.036,93.142
2013-02-21,93.202,93.863,92.76
2013-02-22,93.41,93.514,92.931
2013-02-25,91.265,94.751,90.871
2013-02-26,92.06,92.749,91.119
2013-02-27,92.229,92.437,91.13
2013-02-28,92.66,92.85,92.01
2013-03-01,93.53,93.683,92.4
2013-03-04,93.434,93.727,93.15
2013-03-05,93.274,93.54,92.918
2013-03-06,94.05,94.11,93.001
2013-03-07,94.825,95.093,93.794
2013-03-08,96.081,96.566,94.794
2013-03-11,96.27,96.362,95.92
2013-03-12,96.05,96.71,95.64
2013-03-13,96.05,96.26,95.45
2013-03-14,96.107,96.591,95.67
2013-03-15,95.363,96.276,95.06
2013-03-18,95.19,95.598,94.094
2013-03-19,94.99,95.748,94.726
2013-03-20,96.04,96.12,94.83
2013-03-21,94.898,96.107,94.555
2013-03-22,94.43,95.13,94.2
2013-03-25,94.082,94.962,93.53
2013-03-26,94.55,94.619,93.869
2013-03-27,94.425,94.909,94.01
2013-03-28,94.08,94.434,93.878
2013-03-29,94.197,94.303,93.947
2013-04-01,93.359,94.374,93.14
2013-04-02,93.382,93.557,92.572
2013-04-03,92.77,93.688,92.68
2013-04-04,96.17,96.41,92.737
2013-04-05,97.77,97.83,95.75
2013-04-08,99.312,99.326,97.86
2013-04-09,99,99.662,98.593
2013-04-10,99.77,99.873,98.916
2013-04-11,99.82,99.947,99.098
2013-04-12,98.561,99.8,98.45
2013-04-15,97.182,98.712,97.05
2013-04-16,97.56,98.16,96.53
2013-04-17,97.841,98.432,97.19
2013-04-18,98.171,98.532,97.637
2013-04-19,99.51,99.69,98.11
2013-04-22,99.343,99.884,98.988
2013-04-23,99.455,99.532,98.47
2013-04-24,99.48,99.76,99.2
2013-04-25,99.26,99.56,98.97
2013-04-26,98.08,99.413,97.548
2013-04-29,97.99,99.413,97.355
2013-04-30,97.52,98.13,97.01
2013-05-01,97.292,97.676,97.029
2013-05-02,97.92,98.39,97.09
2013-05-03,98.99,99.27,97.9
2013-05-06,99.36,99.45,99.06
2013-05-07,99.01,99.434,98.818
2013-05-08,98.956,99.151,98.58
2013-05-09,100.606,100.791,98.62
2013-05-10,101.57,101.984,100.543
2013-05-13,101.87,102.15,101.51
2013-05-14,102.26,102.4,101.26
2013-05-15,102.337,102.763,101.85
2013-05-16,102.293,102.682,101.82
2013-05-17,103.29,103.31,102.08
2013-05-20,102.335,103.115,102.03
2013-05-21,102.48,102.884,102.078
2013-05-22,102.766,103.736,102.353
2013-05-23,101.86,103.572,100.835
2013-05-24,101.1,102.59,100.67
2013-05-27,101.15,101.805,100.748
2013-05-28,102.14,102.52,101.051
2013-05-29,101.121,102.55,100.71
2013-05-30,100.693,101.83,100.47
2013-05-31,100.48,101.31,100.224
2013-06-03,99.466,100.75,98.86
2013-06-04,100.119,100.44,99.337
2013-06-05,99.16,100.48,98.962
2013-06-06,97.06,99.5,95.913
2013-06-07,97.46,97.81,94.99
2013-06-10,98.756,99.31,97.44
2013-06-11,96.02,99.02,95.58
2013-06-12,95.77,97.04,95.142
2013-06-13,94.806,95.98,93.795
2013-06-14,94.374,95.76,93.987
2013-06-17,94.46,95.25,94.12
2013-06-18,95.212,95.79,94.441
2013-06-19,96.723,96.96,94.837
2013-06-20,97.354,98.32,96.206
2013-06-21,97.716,98.17,96.867
2013-06-24,97.59,98.73,97.21
2013-06-25,97.77,98.07,96.96
2013-06-26,97.79,98.24,97.24
2013-06-27,98.261,98.573,97.564
2013-06-28,99.18,99.48,98.378
2013-07-01,99.555,99.858,99.183
2013-07-02,100.58,100.726,99.512
2013-07-03,99.94,100.856,99.24
2013-07-04,100.02,100.159,99.494
2013-07-05,101.135,101.224,99.893
2013-07-08,100.99,101.55,100.77
2013-07-09,100.97,101.3,100.77
2013-07-10,99.52,101.22,99.35
2013-07-11,98.846,99.66,98.259
2013-07-12,99.36,99.694,98.677
2013-07-15,99.328,100.48,99.05
2013-07-16,99.096,100.069,98.896
2013-07-17,99.604,99.944,99.05
2013-07-18,100.46,100.653,99.468
2013-07-19,100.32,100.87,99.81
2013-07-22,99.54,100.71,99.278
2013-07-23,99.49,100.18,99.15
2013-07-24,100.314,100.438,99.389
2013-07-25,99.037,100.453,98.877
2013-07-26,98.192,99.389,97.94
2013-07-29,97.837,98.339,97.6
2013-07-30,97.98,98.46,97.74
2013-07-31,97.92,98.54,97.59
2013-08-01,99.55,99.572,97.659
2013-08-02,98.84,99.95,98.66
2013-08-05,98.359,99.151,98.23
2013-08-06,97.7,98.585,97.521
2013-08-07,96.46,97.78,96.3
2013-08-08,96.69,96.934,95.78
2013-08-09,96.217,96.968,96.12
2013-08-12,96.671,96.911,95.93
2013-08-13,98.132,98.342,97.057
2013-08-14,98.14,98.427,97.869
2013-08-15,97.332,98.648,97.24
2013-08-16,97.52,97.77,97.06
2013-08-19,97.615,98.125,97.361
2013-08-20,97.26,97.862,96.914
2013-08-21,97.8,97.982,97.1
2013-08-22,98.703,98.809,97.694
2013-08-23,98.61,99.149,98.38
2013-08-26,98.46,98.843,98.19
2013-08-27,97.061,98.535,96.98
2013-08-28,97.71,97.838,96.821
2013-08-29,98.213,98.521,97.454
2013-08-30,98.154,98.476,97.888
2013-09-02,99.37,99.431,98.283
2013-09-03,99.54,99.86,99.169
2013-09-04,99.63,99.81,99.3
2013-09-05,100.13,100.194,99.57
2013-09-06,99.05,100.23,98.54
2013-09-09,99.58,100.13,99.338
2013-09-10,100.32,100.456,99.477
2013-09-11,99.947,100.61,99.83
2013-09-12,99.44,99.986,99.017
2013-09-13,99.24,99.98,99.2
2013-09-16,99.066,99.504,98.464
2013-09-17,99.14,99.383,99.009
2013-09-18,97.893,99.335,97.75
2013-09-19,99.37,99.615,97.987
2013-09-20,99.33,99.669,99.174
2013-09-23,98.76,99.36,98.64
2013-09-24,98.74,99.18,98.48
2013-09-25,98.45,98.81,98.35
2013-09-26,98.849,99.134,98.27
2013-09-27,98.2,99.04,98.07
2013-09-30,98.203,98.46,97.46
2013-10-01,97.79,98.725,97.62
2013-10-02,97.372,98.085,97.11
2013-10-03,97.275,97.873,96.89
2013-10-04,97.42,97.48,96.92
2013-10-07,96.89,97.33,96.77
2013-10-08,96.964,97.249,96.56
2013-10-09,97.34,97.65,96.79
2013-10-10,98.24,98.27,97.3
2013-10-11,98.48,98.573,97.88
2013-10-14,98.53,98.563,98.06
2013-10-15,98.329,98.703,98.12
2013-10-16,98.754,98.97,98.1
2013-10-17,97.89,99.004,97.7
2013-10-18,97.84,98.16,97.52
2013-10-21,98.2,98.242,97.8
2013-10-22,98.1,98.483,97.85
2013-10-23,97.3,98.19,97.13
2013-10-24,97.28,97.617,97.14
2013-10-25,97.38,97.491,96.91
2013-10-28,97.65,97.789,97.41
2013-10-29,98.17,98.278,97.43
2013-10-30,98.583,98.676,97.99
2013-10-31,98.32,98.571,98.06
2013-11-01,98.766,98.849,97.78
2013-11-04,98.59,98.844,98.5
2013-11-05,98.56,98.661,98.13
2013-11-06,98.69,98.76,98.38
2013-11-07,97.88,99.409,97.59
2013-11-08,99.14,99.221,97.93
2013-11-11,99.205,99.298,98.88
2013-11-12,99.68,99.8,99.06
2013-11-13,99.375,99.674,99.15
2013-11-14,100,100.15,99.1
2013-11-15,100.19,100.43,99.91
2013-11-18,99.911,100.39,99.768
2013-11-19,100.18,100.255,99.54
2013-11-20,99.96,100.246,99.75
2013-11-21,101.094,101.156,100
2013-11-22,101.32,101.35,100.92
2013-11-25,101.45,101.916,101.1
2013-11-26,101.277,101.653,101.14
2013-11-27,102.145,102.197,101.15
2013-11-28,102.242,102.372,101.91
2013-11-29,102.434,102.61,102.08
2013-12-02,103.017,103.13,102.2
2013-12-03,102.323,103.378,101.95
2013-12-04,102.25,102.84,101.79
2013-12-05,101.73,102.44,101.6
2013-12-06,102.87,102.96,101.6
2013-12-09,103.29,103.32,102.86
2013-12-10,102.78,103.392,102.55
2013-12-11,102.48,102.95,102.14
2013-12-12,103.303,103.342,102.37
2013-12-13,103.12,103.923,102.96
2013-12-16,103.01,103.29,102.62
2013-12-17,102.615,103.109,102.47
2013-12-18,103.81,103.859,102.53
2013-12-19,104.212,104.365,103.76
2013-12-20,104.03,104.64,103.83
2013-12-23,104.076,104.115,103.73
2013-12-24,104.27,104.411,104.11
2013-12-25,104.38,104.482,104.19
2013-12-26,104.738,104.848,104.4
2013-12-27,105.12,105.175,104.61
2013-12-30,105.079,105.412,104.94
2013-12-31,105.25,105.29,104.82
2014-01-01,105.26,105.27,105.23
2014-01-02,104.741,105.441,104.52
2014-01-03,104.759,104.869,104.03
2014-01-06,104.215,104.948,103.88
2014-01-07,104.52,104.733,104.15
2014-01-08,104.75,105.122,104.58
2014-01-09,104.75,105.06,104.55
2014-01-10,104.08,105.355,103.81
2014-01-13,102.94,104.109,102.82
2014-01-14,104.17,104.28,103
2014-01-15,104.563,104.69,104.07
2014-01-16,104.293,104.922,104.11
2014-01-17,104.27,104.474,104.17
2014-01-20,104.1,104.295,103.84
2014-01-21,104.332,104.749,103.99
2014-01-22,104.4,104.57,103.94
2014-01-23,103.17,104.84,102.94
2014-01-24,102.229,103.584,101.97
2014-01-27,102.705,102.93,101.88
2014-01-28,102.867,103.25,102.49
2014-01-29,102.147,103.418,101.82
2014-01-30,102.713,102.891,102.04
2014-01-31,102.13,102.933,101.92
2014-02-03,101.013,102.41,100.75
2014-02-04,101.646,101.663,100.73
2014-02-05,101.386,101.766,100.77
2014-02-06,102.122,102.171,101.21
2014-02-07,102.277,102.58,101.39
2014-02-10,102.225,102.643,101.97
2014-02-11,102.616,102.703,102.05
2014-02-12,102.47,102.648,102.19
2014-02-13,102.232,102.533,101.63
2014-02-14,101.833,102.407,101.54
2014-02-17,101.86,101.987,101.36
2014-02-18,102.336,102.743,101.74
2014-02-19,102.22,102.466,101.79
2014-02-20,102.315,102.42,101.64
2014-02-21,102.56,102.828,102.26
2014-02-24,102.465,102.68,102.13
2014-02-25,102.09,102.626,101.98
2014-02-26,102.34,102.61,102.05
2014-02-27,102.08,102.444,101.69
2014-02-28,101.773,102.292,101.52
2014-03-03,101.385,101.571,101.16
2014-03-04,102.262,102.273,101.36
2014-03-05,102.28,102.55,102.07
2014-03-06,103.048,103.167,102.29
2014-03-07,103.278,103.76,102.81
2014-03-10,103.24,103.405,102.91
2014-03-11,102.95,103.425,102.81
2014-03-12,102.638,103.1,102.51
2014-03-13,101.628,102.862,101.52
2014-03-14,101.33,101.87,101.18
2014-03-17,101.74,101.872,101.25
2014-03-18,101.391,101.941,101.24
2014-03-19,102.52,102.682,101.26
2014-03-20,102.407,102.548,102.17
2014-03-21,102.104,102.431,101.99
2014-03-24,102.238,102.646,102.1
2014-03-25,102.276,102.487,102.06
2014-03-26,102.048,102.471,101.89
2014-03-27,102.155,102.433,101.69
2014-03-28,102.807,102.982,102
2014-03-31,103.214,103.437,102.76
2014-04-01,103.679,103.711,103.05
2014-04-02,103.837,103.932,103.55
2014-04-03,103.94,104.114,103.77
2014-04-04,103.24,104.126,103.17
2014-04-07,103.15,103.41,102.97
2014-04-08,101.694,103.118,101.52
2014-04-09,101.974,102.158,101.69
2014-04-10,101.485,102.136,101.3
2014-04-11,101.62,101.87,101.3
2014-04-14,101.743,102.011,101.39
2014-04-15,101.804,101.994,101.46
2014-04-16,102.28,102.365,101.78
2014-04-17,102.45,102.458,101.84
2014-04-18,102.379,102.57,102.32
2014-04-21,102.602,102.706,102.36
2014-04-22,102.61,102.72,102.37
2014-04-23,102.44,102.692,102.145
2014-04-24,102.311,102.646,102.06
2014-04-25,102.165,102.497,101.93
2014-04-28,102.54,102.62,102.01
2014-04-29,102.566,102.782,102.43
2014-04-30,102.16,102.66,102
2014-05-01,102.304,102.366,102.1
2014-05-02,102.232,103.019,102.09
2014-05-05,102.1,102.243,101.83
2014-05-06,101.639,102.19,101.47
2014-05-07,101.825,102.007,101.4
2014-05-08,101.546,101.957,101.43
2014-05-09,101.81,101.853,101.52
2014-05-12,102.168,102.186,101.79
2014-05-13,102.271,102.364,102.03
2014-05-14,101.772,102.276,101.69
2014-05-15,101.54,102.116,101.29
2014-05-16,101.53,101.67,101.33
2014-05-19,101.389,101.598,101.07
2014-05-20,101.32,101.599,101.15
2014-05-21,101.406,101.619,100.798
2014-05-22,101.787,101.815,101.31
2014-05-23,101.977,102.005,101.57
2014-05-26,101.922,102.051,101.8
2014-05-27,101.97,102.141,101.7
2014-05-28,101.84,102.03,101.61
2014-05-29,101.7,101.834,101.39
2014-05-30,101.802,101.846,101.45
2014-06-02,102.427,102.482,101.72
2014-06-03,102.527,102.552,102.24
2014-06-04,102.713,102.796,102.4
2014-06-05,102.472,102.734,102.31
2014-06-06,102.49,102.611,102.088
2014-06-09,102.517,102.649,102.34
2014-06-10,102.327,102.573,102.18
2014-06-11,101.97,102.392,101.83
2014-06-12,101.623,102.143,101.57
2014-06-13,101.99,102.138,101.62
2014-06-16,101.842,102.09,101.69
2014-06-17,102.162,102.242,101.78
2014-06-18,101.947,102.358,101.85
2014-06-19,101.95,102.001,101.7
2014-06-20,102.101,102.196,101.78
2014-06-23,101.9,102.14,101.78
2014-06-24,101.922,102.167,101.79
2014-06-25,101.855,101.969,101.59
2014-06-26,101.691,101.857,101.46
2014-06-27,101.39,101.681,101.278
2014-06-30,101.318,101.472,101.21
2014-07-01,101.536,101.593,101.25
2014-07-02,101.808,101.843,101.37
2014-07-03,102.201,102.266,101.72
2014-07-04,102.07,102.221,101.94
2014-07-07,101.848,102.201,101.75
2014-07-08,101.52,101.89,101.46
2014-07-09,101.591,101.86,101.41
2014-07-10,101.293,101.631,101.04
2014-07-11,101.328,101.388,101.18
2014-07-14,101.565,101.623,101.333
2014-07-15,101.686,101.749,101.41
2014-07-16,101.72,101.793,101.636
2014-07-17,101.241,101.671,101.235
2014-07-18,101.353,101.449,101.091
2014-07-21,101.387,101.395,101.198
2014-07-22,101.456,101.603,101.335
2014-07-23,101.528,101.547,101.318
2014-07-24,101.814,101.859,101.418
2014-07-25,101.826,101.938,101.716
2014-07-28,101.87,101.908,101.752
2014-07-29,102.101,102.158,101.825
2014-07-30,102.85,103.09,102.04
2014-07-31,102.85,103.01,102.73
2014-08-01,102.584,103.03,102.34
2014-08-04,102.559,102.73,102.408
2014-08-05,102.593,102.925,102.464
2014-08-06,102.047,102.64,101.786
2014-08-07,102.009,102.46,102
2014-08-08,102.061,102.144,101.512
2014-08-11,102.218,102.226,102.026
2014-08-12,102.226,102.363,102.094
2014-08-13,102.456,102.545,102.226
2014-08-14,102.436,102.657,102.312
2014-08-15,102.342,102.716,102.139
2014-08-18,102.54,102.595,102.2
2014-08-19,102.89,102.92,102.523
2014-08-20,103.716,103.745,102.907
2014-08-21,103.81,103.959,103.601
2014-08-22,103.941,104.193,103.504
2014-08-25,103.982,104.46,103.864
2014-08-26,104.08,104.172,103.751
2014-08-27,103.86,104.161,103.782
2014-08-28,103.661,103.921,103.558
2014-08-29,104.037,104.107,103.658
2014-09-01,104.252,104.307,104.073
2014-09-02,105.06,105.213,104.298
2014-09-03,104.818,105.31,104.761
2014-09-04,105.119,105.365,104.761
2014-09-05,105.07,105.706,104.686
2014-09-08,105.99,106.087,104.947
2014-09-09,106.201,106.473,105.947
2014-09-10,106.8,106.885,106.044
2014-09-11,107.09,107.199,106.643
2014-09-12,107.314,107.396,107.016
2014-09-15,107.174,107.367,107.011
2014-09-16,107.16,107.332,106.811
2014-09-17,108.313,108.346,107.105
2014-09-18,108.751,108.959,108.376
2014-09-19,108.958,109.46,108.595
2014-09-22,108.792,109.194,108.668
2014-09-23,108.887,108.993,108.255
2014-09-24,108.987,109.02,108.462
2014-09-25,108.65,109.372,108.525
2014-09-26,109.303,109.539,108.48
2014-09-29,109.45,109.74,109.13
2014-09-30,109.685,109.848,109.187
2014-10-01,109.06,110.09,108.99
2014-10-02,108.39,109.12,108.01
2014-10-03,109.739,109.902,108.372
2014-10-06,108.823,109.852,108.657
2014-10-07,107.951,109.233,107.823
2014-10-08,108.273,108.742,107.757
2014-10-09,107.944,108.317,107.531
2014-10-10,107.761,108.154,107.624
2014-10-13,107.098,107.607,107.064
2014-10-14,107.001,107.311,106.673
2014-10-15,106.12,107.496,105.2
2014-10-16,106.398,106.404,105.506
2014-10-17,106.872,106.894,106.136
2014-10-20,106.8,107.392,106.784
2014-10-21,106.9,107.01,106.25
2014-10-22,107.165,107.374,106.792
2014-10-23,108.175,108.352,107.108
2014-10-24,108.09,108.3,107.79
2014-10-27,107.74,108.367,107.608
2014-10-28,108.135,108.172,107.697
2014-10-29,108.843,108.946,107.944
2014-10-30,109.228,109.464,108.751
2014-10-31,112.258,112.475,109.178
2014-11-03,113.791,114.213,112.573
2014-11-04,113.602,114.044,113.171
2014-11-05,114.718,114.842,113.419
2014-11-06,115.13,115.516,114.064
2014-11-07,114.585,115.585,114.257
2014-11-10,114.879,114.908,113.862
2014-11-11,115.381,116.103,114.639
2014-11-12,115.572,116.009,114.885
2014-11-13,115.679,115.882,115.312
2014-11-14,116.31,116.825,115.728
2014-11-17,116.432,117.052,115.46
2014-11-18,116.913,117.048,116.344
2014-11-19,117.98,118.079,116.819
2014-11-20,118.016,118.977,117.744
2014-11-21,117.77,118.368,117.357
2014-11-24,118.262,118.483,117.583
2014-11-25,117.93,118.579,117.692
2014-11-26,117.728,117.981,117.441
2014-11-27,117.756,117.883,117.241
2014-11-28,118.662,118.765,117.698
2014-12-01,118.342,119.144,117.877
2014-12-02,119.263,119.287,118.14
2014-12-03,119.808,119.865,119.132
2014-12-04,119.83,120.252,119.34
2014-12-05,121.42,121.688,119.706
2014-12-08,120.549,121.847,120.205
2014-12-09,119.694,121.002,117.941
2014-12-10,117.972,119.917,117.757
2014-12-11,119.25,119.556,117.443
2014-12-12,118.615,119.206,118.055
2014-12-15,117.593,119.06,117.568
2014-12-16,117.141,118.01,115.572
2014-12-17,118.68,118.9,116.3
2014-12-18,118.77,119.31,118.262
2014-12-19,119.565,119.623,118.824
2014-12-22,119.978,120.016,119.316
2014-12-23,120.74,120.814,119.973
2014-12-24,120.448,120.8,120.281
2014-12-25,120.105,120.503,120.004
2014-12-26,120.388,120.464,120.111
2014-12-29,120.72,120.74,120.18
2014-12-30,119.537,120.71,118.867
2014-12-31,119.8,119.94,119.25
2015-01-01,119.66,119.78,119.7
2015-01-02,120.46,120.74,119.73
2015-01-05,119.634,120.646,119.379
2015-01-06,118.67,119.64,118.06
2015-01-07,119.125,119.648,118.397
2015-01-08,119.66,119.96,119.16
2015-01-09,118.538,119.877,118.424
2015-01-12,118.251,119.32,118.103
2015-01-13,117.855,118.85,117.541
2015-01-14,117.3,117.96,116.07
2015-01-15,116.42,117.943,116.242
2015-01-16,117.632,117.77,115.856
2015-01-19,117.656,117.785,116.927
2015-01-20,118.727,118.867,117.572
2015-01-21,117.814,118.83,117.184
2015-01-22,118.58,118.64,117.25
2015-01-23,117.81,118.815,117.542
2015-01-26,118.44,118.49,117.27
2015-01-27,117.82,118.66,117.34
2015-01-28,117.52,118.26,117.45
2015-01-29,118.352,118.493,117.388
2015-01-30,117.425,118.461,117.302
2015-02-02,117.476,117.878,116.67
2015-02-03,117.56,117.74,116.87
2015-02-04,117.309,117.998,117.242
2015-02-05,117.566,117.597,117.025
2015-02-06,118.845,119.221,117.177
2015-02-09,118.617,119.18,118.335
2015-02-10,119.38,119.62,118.402
2015-02-11,120.37,120.44,119.29
2015-02-12,118.874,120.47,118.513
2015-02-13,118.743,119.198,118.416
2015-02-16,118.45,118.785,118.198
2015-02-17,119.269,119.417,118.24
2015-02-18,118.601,119.418,118.546
2015-02-19,118.983,119.18,118.439
2015-02-20,119.114,119.189,118.303
2015-02-23,118.838,119.353,118.816
2015-02-24,118.899,119.838,118.764
2015-02-25,118.831,119.066,118.628
2015-02-26,119.484,119.503,118.68
2015-02-27,119.633,119.799,119.117
2015-03-02,120.13,120.17,119.65
2015-03-03,119.704,120.266,119.382
2015-03-04,119.73,119.825,119.471
2015-03-05,120.146,120.421,119.627
2015-03-06,120.702,121.282,119.904
2015-03-09,121.18,121.415,120.614
2015-03-10,121.117,122.023,120.921
2015-03-11,121.401,121.626,120.855
2015-03-12,121.381,121.686,120.661
2015-03-13,121.413,121.573,121.135
2015-03-16,121.42,121.46,121.09
2015-03-17,121.368,121.519,121.115
2015-03-18,120,121.409,119.303
2015-03-19,120.91,121.03,119.68
2015-03-20,120.102,121.201,119.903
2015-03-23,119.769,120.166,119.587
2015-03-24,119.712,119.984,119.225
2015-03-25,119.539,119.827,119.239
2015-03-26,119.253,119.574,118.331
2015-03-27,119.114,119.493,118.931
2015-03-30,120.162,120.227,119.122
2015-03-31,119.916,120.365,119.781
2015-04-01,119.623,120.33,119.416
2015-04-02,119.705,119.897,119.452
2015-04-03,118.91,119.98,118.72
2015-04-06,119.593,119.682,118.804
2015-04-07,120.336,120.447,119.445
2015-04-08,120.071,120.348,119.644
2015-04-09,120.667,120.738,119.862
2015-04-10,120.157,120.626,120.056
2015-04-13,120.044,120.845,119.712
2015-04-14,119.39,120.175,119.073
2015-04-15,119.16,119.747,118.791
2015-04-16,119.026,119.472,118.798
2015-04-17,118.811,119.264,118.573
2015-04-20,119.266,119.44,118.51
2015-04-21,119.664,119.83,119.17
2015-04-22,119.9,119.96,119.33
2015-04-23,119.509,120.091,119.431
2015-04-24,118.901,119.66,118.82
2015-04-27,119.107,119.43,118.78
2015-04-28,118.872,119.2,118.777
2015-04-29,118.99,119.361,118.611
2015-04-30,119.417,119.893,118.492
2015-05-01,120.15,120.29,119.39
2015-05-04,120.125,120.274,119.998
2015-05-05,119.833,120.505,119.726
2015-05-06,119.411,120.046,119.208
2015-05-07,119.808,119.862,119.059
2015-05-08,119.743,120.237,119.597
2015-05-11,120.11,120.15,119.48
2015-05-12,119.82,120.28,119.79
2015-05-13,119.15,119.971,119.038
2015-05-14,119.164,119.339,118.889
2015-05-15,119.353,119.93,119.163
2015-05-18,119.98,120.035,119.258
2015-05-19,120.72,120.736,119.834
2015-05-20,121.148,121.48,120.589
2015-05-21,120.954,121.31,120.842
2015-05-22,121.511,121.57,120.642
2015-05-25,121.504,121.775,121.449
2015-05-26,123.012,123.322,121.536
2015-05-27,123.748,124.07,122.778
2015-05-28,124.022,124.459,123.498
2015-05-29,124.086,124.19,123.609
2015-06-01,124.805,124.915,123.86
2015-06-02,124.043,125.052,123.756
2015-06-03,124.28,124.681,123.794
2015-06-04,124.296,124.68,123.782
2015-06-05,125.637,125.855,124.362
2015-06-08,124.408,125.678,124.301
2015-06-09,124.343,124.736,123.864
2015-06-10,122.72,124.62,122.464
2015-06-11,123.44,124.159,122.723
2015-06-12,123.39,123.814,123.142
2015-06-15,123.34,123.66,123.142
2015-06-16,123.375,123.801,123.293
2015-06-17,123.38,124.44,123.21
2015-06-18,122.91,123.606,122.479
2015-06-19,122.68,123.214,122.561
2015-06-22,123.403,123.418,122.565
2015-06-23,123.992,124.19,123.351
2015-06-24,123.86,124.37,123.72
2015-06-25,123.6,123.954,123.321
2015-06-26,123.823,123.987,123.228
2015-06-29,122.47,123.191,122.107
2015-06-30,122.339,122.724,121.943
2015-07-01,123.15,123.238,122.363
2015-07-02,123.07,123.72,122.96
2015-07-03,122.82,123.184,122.604
2015-07-06,122.45,122.93,121.736
2015-07-07,122.59,122.88,122.02
2015-07-08,120.463,122.554,120.419
2015-07-09,121.314,121.573,120.471
2015-07-10,122.81,122.88,121.48
2015-07-13,123.368,123.533,122
2015-07-14,123.369,123.729,122.926
2015-07-15,123.736,123.97,123.267
2015-07-16,124.115,124.178,123.748
2015-07-17,124.09,124.23,123.92
2015-07-20,124.269,124.438,123.919
2015-07-21,123.965,124.48,123.765
2015-07-22,124.012,124.15,123.574
2015-07-23,123.76,124.19,123.68
2015-07-24,123.811,124.095,123.601
2015-07-27,123.258,123.835,123.014
2015-07-28,123.563,123.792,123.081
2015-07-29,123.903,124.021,123.335
2015-07-30,124.143,124.579,123.884
2015-07-31,123.88,124.37,123.52
2015-08-03,123.986,124.27,123.859
2015-08-04,124.319,124.4,123.805
2015-08-05,124.848,125.011,124.022
2015-08-06,124.68,124.961,124.546
2015-08-07,124.17,125.072,124.107
2015-08-10,124.62,124.782,124.149
2015-08-11,125.082,125.205,124.526
2015-08-12,124.236,125.28,123.793
2015-08-13,124.4,124.63,124.075
2015-08-14,124.292,124.54,124.06
2015-08-17,124.38,124.573,124.227
2015-08-18,124.36,124.52,124.185
2015-08-19,123.755,124.47,123.696
2015-08-20,123.496,124.155,123.361
2015-08-21,122.167,123.493,121.818
2015-08-24,118.875,122.024,116.16
2015-08-25,119.268,120.397,118.261
2015-08-26,119.8,119.914,118.46
2015-08-27,120.809,121.394,119.795
2015-08-28,121.393,121.547,120.657
2015-08-31,121.183,121.74,120.886
2015-09-01,119.77,121.242,119.542
2015-09-02,120.239,120.463,119.373
2015-09-03,119.914,120.696,119.646
2015-09-04,119.038,120.188,118.605
2015-09-07,119.36,119.586,118.807
2015-09-08,119.876,120.224,118.86
2015-09-09,120.557,121.194,119.886
2015-09-10,120.531,121.324,119.982
2015-09-11,120.57,120.964,120.367
2015-09-14,120.146,120.84,119.858
2015-09-15,120.445,120.65,119.405
2015-09-16,120.614,120.73,120.111
2015-09-17,119.97,120.991,119.833
2015-09-18,119.94,120.408,119.059
2015-09-21,120.486,120.659,119.731
2015-09-22,120.067,120.578,119.7
2015-09-23,120.234,120.542,119.631
2015-09-24,119.97,120.39,119.23
2015-09-25,120.595,121.232,120.029
2015-09-28,119.832,120.59,119.701
2015-09-29,119.568,120.158,119.252
2015-09-30,119.946,120.35,119.551
2015-10-01,119.88,120.28,119.497
2015-10-02,120.041,120.406,118.686
2015-10-05,120.47,120.55,119.875
2015-10-06,120.263,120.567,120.113
2015-10-07,119.93,120.36,119.75
2015-10-08,119.91,120.11,119.63
2015-10-09,120.24,120.35,119.841
2015-10-12,119.985,120.26,119.897
2015-10-13,119.718,120.078,119.556
2015-10-14,118.807,119.778,118.586
2015-10-15,118.909,119.166,118.064
2015-10-16,119.474,119.661,118.839
2015-10-19,119.489,119.611,119.144
2015-10-20,119.87,119.963,119.417
2015-10-21,119.95,120.091,119.761
2015-10-22,120.67,120.753,119.617
2015-10-23,121.43,121.47,120.227
2015-10-26,120.99,121.498,120.61
2015-10-27,120.36,121.075,120.164
2015-10-28,121.145,121.259,120.034
2015-10-29,121.07,121.182,120.591
2015-10-30,120.677,121.487,120.284
2015-11-02,120.78,120.811,120.259
2015-11-03,120.969,121.23,120.6
2015-11-04,121.54,121.719,121.005
2015-11-05,121.72,122.001,121.39
2015-11-06,123.19,123.27,121.64
2015-11-09,123.13,123.6,122.98
2015-11-10,123.239,123.44,123.031
2015-11-11,122.84,123.224,122.743
2015-11-12,122.59,123.071,122.569
2015-11-13,122.69,122.99,122.446
2015-11-16,123.21,123.278,122.229
2015-11-17,123.36,123.49,123.182
2015-11-18,123.52,123.754,123.22
2015-11-19,122.87,123.637,122.623
2015-11-20,122.866,123.051,122.728
2015-11-23,122.88,123.259,122.785
2015-11-24,122.474,122.96,122.312
2015-11-25,122.719,122.934,122.26
2015-11-26,122.583,122.736,122.503
2015-11-27,122.83,122.878,122.308
2015-11-30,123.058,123.341,122.69
2015-12-01,122.842,123.274,122.644
2015-12-02,123.14,123.67,122.829
2015-12-03,122.464,123.561,122.301
2015-12-04,123.204,123.375,122.48
2015-12-07,123.317,123.476,123.157
2015-12-08,123.04,123.393,122.723
2015-12-09,121.21,123.045,121.079
2015-12-10,121.65,121.865,121.248
2015-12-11,120.858,122.23,120.583
2015-12-14,120.869,121.352,120.349
2015-12-15,121.722,121.792,120.577
